"work_id","Primary_NAICS_Code","size","employees","FIPS","LAT","LON"
15049,23816004,"1-4",1,"37019",33.923262,-78.125753
15058,81142006,"1-4",1,"37019",33.90996,-78.074009
15069,92212003,"1-4",4,"37019",33.902477,-78.06881
15305,44419034,"1-4",1,"37019",33.909978,-78.066918
15311,62111107,"1-4",2,"37019",33.895628,-78.490142
15328,72251117,"1-4",1,"37019",33.9162,-78.576
15341,23622005,"1-4",1,"37019",33.898495,-78.478981
15357,71211001,"5-24",11,"37019",33.889129,-78.434913
15371,72111002,"5-24",12,"37019",33.886198,-78.440794
15389,81291028,"1-4",2,"37019",33.952562,-78.47541
15402,72251117,"25-99",36,"37019",33.899516,-78.460028
15772,48422011,"25-99",46,"37019",34.221924,-78.008492
15783,45311001,"1-4",2,"37019",34.215367,-78.021599
15798,81112102,"5-24",12,"37019",33.942155,-78.059294
16030,44229930,"5-24",5,"37019",33.974307,-78.383176
16061,52421002,"1-4",1,"37019",33.962824,-78.397936
16077,53249013,"1-4",1,"37019",33.951569,-78.39491
16083,53121003,"1-4",4,"37019",33.9587,-78.0503
16098,52232003,"1-4",3,"37019",33.98381,-78.367783
16271,53121003,"1-4",4,"37019",33.937182,-78.024898
16324,54121101,"1-4",3,"37019",33.967761,-78.388015
16328,56221908,"25-99",89,"37019",34.043898,-78.239714
16330,62139923,"1-4",1,"37019",33.929589,-78.02157
16338,51511203,"1-4",2,"37019",33.9529,-78.3855
16340,23622005,"1-4",4,"37019",33.893285,-78.56675
16342,72251117,"1-4",3,"37019",33.899817,-78.464784
16351,72251117,"1-4",4,"37019",33.891195,-78.566211
16357,72251117,"1-4",1,"37019",33.9529,-78.3855
16359,81219103,"5-24",10,"37019",34.209473,-78.028873
16367,72251117,"5-24",5,"37019",33.977988,-78.373423
16373,81219103,"5-24",10,"37019",33.934658,-78.067131
16375,62419012,"5-24",16,"37019",34.0046,-78.194
16385,56173011,"5-24",8,"37019",33.909491,-78.336331
16392,72251505,"1-4",2,"37019",33.928485,-78.270645
16405,72111002,"5-24",7,"37019",33.937086,-78.027518
16414,44511003,"5-24",22,"37019",33.960666,-78.399211
16421,62149202,"5-24",6,"37019",33.936129,-78.025702
16446,81311006,"1-4",2,"37019",33.9156,-78.1249
16463,72251117,"1-4",4,"37019",33.896626,-78.489998
16474,53121003,"1-4",4,"37019",33.889175,-78.436733
16481,44511003,"25-99",29,"37019",33.904485,-78.444183
16490,56211901,"5-24",11,"37019",33.905,-78.4625
16612,44512001,"1-4",2,"37019",33.9529,-78.3855
16615,53111004,"5-24",7,"37019",33.889109,-78.437557
16626,56221907,"1-4",1,"37019",33.98846,-78.429489
16630,44512001,"1-4",1,"37019",33.905,-78.4625
17342,81211302,"1-4",2,"37019",34.218968,-78.0192
17350,45331041,"1-4",1,"37019",33.941229,-78.028195
17356,23611506,"1-4",4,"37019",33.928151,-78.273094
17370,53121005,"1-4",2,"37019",33.938175,-78.488618
17378,23611505,"1-4",3,"37019",33.96229,-78.507978
17386,45399102,"1-4",2,"37019",33.970314,-78.390384
17602,71391002,"25-99",25,"37019",33.946781,-78.082961
17808,72251117,"25-99",33,"37019",33.945798,-78.502572
17860,81311008,"1-4",2,"37019",34.215705,-78.02188
17869,72251117,"5-24",8,"37019",33.936129,-78.025702
17874,44419031,"1-4",2,"37019",33.923506,-78.021097
17884,45431010,"5-24",9,"37019",33.969097,-78.122849
17901,81311008,"1-4",1,"37019",33.9529,-78.3855
18014,53121003,"1-4",3,"37019",33.9587,-78.0503
18030,81331101,"1-4",4,"37019",33.949812,-78.033358
18042,72251117,"1-4",4,"37019",33.917794,-78.018936
18057,48833006,"1-4",2,"37019",33.935603,-78.023032
18072,62132003,"5-24",6,"37019",33.940641,-78.026168
18095,23721005,"1-4",2,"37019",34.066011,-78.15802
18100,45399820,"1-4",4,"37019",33.91842,-78.019925
18338,48321201,"5-24",14,"37019",33.930989,-77.997453
18514,23711012,"1-4",2,"37019",33.963158,-78.081814
18516,92112006,"5-24",9,"37019",33.856538,-77.982018
18519,52312003,"1-4",1,"37019",33.897556,-78.486651
18526,61111007,"5-24",10,"37019",33.982682,-78.416937
18529,53121003,"5-24",5,"37019",33.909098,-78.083367
18542,23821007,"1-4",1,"37019",33.926334,-78.160427
18555,45331041,"1-4",4,"37019",33.912558,-78.107688
19007,71391002,"5-24",6,"37019",34.169227,-78.018844
19022,62419017,"1-4",1,"37019",33.993813,-78.348222
19243,44511003,"25-99",33,"37019",34.232446,-77.996889
19327,44619106,"1-4",4,"37019",34.209537,-77.992593
19826,42413023,"1-4",3,"37019",34.237172,-78.002783
19862,72251115,"5-24",5,"37019",33.92885,-78.293769
19875,71393003,"1-4",1,"37019",33.898375,-78.481427
19880,72251117,"25-99",76,"37019",33.91506,-78.373304
19888,72241001,"1-4",3,"37019",33.907169,-78.436727
20067,44131011,"5-24",7,"37019",34.235211,-78.003134
20087,23821007,"1-4",2,"37019",33.958845,-78.487082
20095,45111055,"1-4",4,"37019",33.890393,-78.437363
20101,44719005,"5-24",7,"37019",34.067811,-78.147662
20178,81311008,"1-4",4,"37019",34.319656,-78.184166
20415,52211002,"1-4",4,"37019",33.899349,-78.488145
20472,72251117,"25-99",41,"37019",34.233873,-77.995535
20478,23891057,"1-4",2,"37019",34.258892,-77.995041
20486,72251117,"5-24",8,"37019",34.212068,-78.029018
20493,62111107,"1-4",4,"37019",33.913061,-78.580782
20500,44419012,"1-4",4,"37019",33.905,-78.4625
20710,61111007,"25-99",50,"37019",34.13966,-78.087023
20718,42331046,"1-4",2,"37019",34.201648,-78.045243
20724,62134007,"1-4",3,"37019",34.210896,-78.026154
20731,72251505,"5-24",6,"37019",34.201648,-78.045243
20737,72251117,"5-24",8,"37019",33.9587,-78.0503
20744,61111007,"25-99",75,"37019",33.964538,-78.273849
20751,71394017,"1-4",1,"37019",33.9162,-78.576
20909,44122808,"1-4",4,"37019",33.956985,-78.425583
21059,81311008,"1-4",1,"37019",34.323286,-78.148294
21070,81311008,"1-4",3,"37019",34.317946,-78.156997
21180,44211012,"5-24",9,"37019",33.961269,-78.416379
21196,52421001,"1-4",4,"37019",34.234185,-77.996982
21230,62121003,"1-4",2,"37019",34.199645,-78.04603
21499,44511003,"25-99",74,"37019",34.218968,-78.0192
21707,81331104,"1-4",3,"37019",34.027963,-78.069167
21723,72251117,"5-24",9,"37019",33.895705,-78.49348
21729,72251117,"5-24",24,"37019",33.97329,-78.400684
21920,72251117,"1-4",3,"37019",34.232446,-77.996889
22207,62441003,"5-24",6,"37019",33.897245,-78.561071
22238,92612009,"1-4",2,"37019",33.963184,-78.399216
22250,33995008,"1-4",3,"37019",34.009598,-78.296075
22263,44111001,"25-99",26,"37019",33.962345,-78.415392
22277,23835002,"5-24",6,"37019",33.989217,-78.35759
22292,81111104,"1-4",1,"37019",33.9529,-78.3855
22303,23891006,"1-4",1,"37019",33.950783,-78.480176
22317,56173011,"1-4",4,"37019",33.9529,-78.3855
22330,81211202,"1-4",1,"37019",33.968112,-78.3909
22348,45111006,"5-24",8,"37019",33.869387,-78.507673
22361,23821007,"1-4",1,"37019",33.93229,-78.300927
22375,61161011,"1-4",1,"37019",33.961815,-78.398608
22416,44611009,"5-24",6,"37019",33.896556,-78.48654
22432,44419031,"1-4",1,"37019",33.921594,-78.424494
22445,33995008,"1-4",2,"37019",33.945704,-78.504535
22455,71391002,"5-24",15,"37019",33.938175,-78.488618
22468,72251512,"1-4",2,"37019",33.9162,-78.576
22496,53132003,"1-4",2,"37019",33.90914,-78.433498
22507,71399050,"1-4",1,"37019",33.937622,-78.598945
22527,53113001,"1-4",4,"37019",33.911402,-78.390404
22550,56173022,"5-24",6,"37019",34.016002,-78.30132
23032,56151007,"1-4",1,"37019",34.182619,-78.027873
23167,32221102,"5-24",5,"37019",33.999046,-78.354076
23335,71391002,"25-99",53,"37019",33.917882,-78.509664
23348,72251117,"5-24",5,"37019",33.938175,-78.488618
23391,92112006,"5-24",7,"37019",34.229974,-77.99109
23577,92111001,"1-4",2,"37019",34.316952,-78.150764
23804,54121101,"5-24",10,"37019",33.932502,-78.024224
23809,52393005,"1-4",3,"37019",33.979368,-78.371074
23819,72251117,"5-24",8,"37019",33.977982,-78.373421
23821,53121003,"1-4",1,"37019",33.911554,-78.101838
23825,45392002,"25-99",82,"37019",33.920285,-78.018701
23834,72251117,"1-4",3,"37019",33.9529,-78.3855
23865,44122212,"1-4",3,"37019",33.923547,-78.062898
23869,44523003,"5-24",13,"37019",34.2372,-78.0551
23912,71399021,"1-4",3,"37019",33.918992,-78.02659
23927,72251117,"1-4",4,"37019",33.918169,-78.018146
23928,23611817,"1-4",2,"37019",33.939594,-78.543537
23942,52211002,"1-4",4,"37019",33.909179,-78.074748
23957,81391002,"1-4",2,"37019",34.25699,-78.007196
23972,72251117,"5-24",8,"37019",34.211573,-78.022042
23973,33711002,"5-24",11,"37019",33.997958,-78.451902
24032,23822020,"1-4",2,"37019",33.93678,-78.294978
24043,99999004,"1-4",2,"37019",33.968201,-78.331385
24067,44422002,"1-4",1,"37019",33.891329,-78.574659
24070,54192121,"1-4",2,"37019",33.933523,-78.579984
24080,61161011,"1-4",4,"37019",34.25415,-78.06605
24102,53121003,"5-24",14,"37019",33.913444,-78.270138
24104,99999004,"1-4",3,"37019",33.905342,-78.406495
24107,54111002,"1-4",4,"37019",33.896288,-78.493561
24114,23622005,"1-4",2,"37019",33.931797,-78.294508
24132,62139932,"1-4",1,"37019",34.011607,-78.29075
24140,53121003,"5-24",14,"37019",33.89493,-78.492757
24156,53121003,"5-24",10,"37019",33.902628,-78.440512
24169,81311021,"1-4",1,"37019",33.970592,-78.593167
24170,72111002,"1-4",4,"37019",33.926201,-78.272318
24174,53121005,"1-4",3,"37019",33.902628,-78.440512
24178,99999004,"1-4",4,"37019",33.923281,-78.271127
24191,71394011,"1-4",2,"37019",34.235302,-77.997145
24197,31211101,"25-99",88,"37019",34.265216,-78.060132
24222,56173019,"5-24",5,"37019",34.039841,-78.501953
24240,48841006,"1-4",2,"37019",34.231475,-78.0587
24255,11521004,"1-4",3,"37019",34.232964,-77.998867
24266,62111107,"5-24",8,"37019",33.925398,-78.021681
24274,11299013,"1-4",2,"37019",33.920864,-78.190595
24291,62161001,"1-4",3,"37019",33.951122,-78.045784
24298,71219004,"25-99",79,"37019",34.0046,-78.194
24314,45331001,"1-4",3,"37019",33.982816,-78.381158
24315,54143006,"5-24",9,"37019",33.969255,-78.387777
24331,72251117,"5-24",19,"37019",34.2372,-78.0551
24346,62111107,"1-4",1,"37019",34.015788,-78.28276
24393,52211001,"1-4",4,"37019",34.013975,-78.145857
24403,56173009,"1-4",2,"37019",33.889233,-78.582227
24406,99999005,"5-24",6,"37019",34.188303,-78.027034
24412,45111057,"1-4",4,"37019",34.210896,-78.026154
24413,62199921,"1-4",3,"37019",33.899394,-78.471259
24418,51721014,"5-24",5,"37019",33.976941,-78.379316
24425,62111107,"1-4",4,"37019",34.212068,-78.029018
24456,44523003,"5-24",10,"37019",33.939777,-78.06179
24465,72251117,"5-24",14,"37019",34.26056,-78.057759
24526,81219910,"1-4",1,"37019",33.9587,-78.0503
24546,99999004,"1-4",1,"37019",33.960762,-78.081141
24547,61111007,"25-99",81,"37019",34.070085,-78.144862
24561,71393003,"1-4",2,"37019",34.038366,-78.152665
24564,99999004,"1-4",2,"37019",33.909122,-78.090513
24568,71131004,"1-4",2,"37019",34.22127,-78.056742
24571,72251117,"1-4",4,"37019",33.94949,-78.048556
24618,23822002,"1-4",2,"37019",34.044722,-78.057239
24634,45322013,"1-4",1,"37019",33.918056,-78.018942
24646,81141201,"1-4",1,"37019",33.9587,-78.0503
24648,33271002,"5-24",8,"37019",33.973006,-78.380444
24659,99999004,"1-4",1,"37019",33.888083,-78.510249
24665,54121101,"5-24",6,"37019",33.961075,-78.080315
24678,54131001,"5-24",12,"37019",33.920293,-78.023978
24688,53121006,"5-24",7,"37019",33.908134,-78.075036
24701,81341004,"25-99",67,"37019",33.843118,-77.962141
24706,52211001,"1-4",3,"37019",33.908312,-78.544215
24707,62419023,"25-99",35,"37019",34.199579,-78.045558
24710,45331001,"1-4",2,"37019",33.918031,-78.018387
24715,33151304,"1-4",4,"37019",34.2372,-78.0551
24716,56173022,"1-4",1,"37019",34.2372,-78.0551
24724,45331014,"1-4",1,"37019",34.210896,-78.026154
24731,44211003,"1-4",1,"37019",33.941692,-78.058626
24740,72251510,"5-24",10,"37019",33.921895,-78.020494
24749,45431010,"5-24",8,"37019",34.014962,-78.27012
24755,23822002,"5-24",10,"37019",33.898036,-78.478122
24757,81291028,"5-24",5,"37019",34.053862,-78.153123
24762,23611816,"1-4",2,"37019",33.982207,-78.413277
24766,56173009,"1-4",2,"37019",33.9587,-78.0503
24769,56173011,"1-4",2,"37019",34.237041,-78.007652
24777,92112006,"5-24",5,"37019",33.931253,-78.022269
24782,56173009,"1-4",3,"37019",33.947721,-78.606192
24786,53241101,"5-24",5,"37019",33.928837,-78.075467
24794,44122208,"5-24",7,"37019",33.876206,-77.999709
24797,53131111,"5-24",7,"37019",33.914211,-78.279445
24799,92216003,"1-4",4,"37019",33.967515,-78.328386
24813,62111107,"1-4",3,"37019",34.199579,-78.045558
24860,62111107,"1-4",3,"37019",34.033028,-78.259537
24861,62419036,"1-4",1,"37019",33.993813,-78.348222
24909,81211101,"1-4",1,"37019",34.010103,-78.548539
24911,81111104,"1-4",2,"37019",34.236695,-78.00352
24912,61162014,"1-4",2,"37019",34.237172,-78.002783
24941,81111104,"1-4",2,"37019",33.928497,-78.122821
24956,56152007,"1-4",1,"37019",33.919824,-78.187834
24957,11199803,"1-4",4,"37019",34.025343,-78.187447
24961,61161011,"1-4",1,"37019",33.968435,-78.031474
24976,81311008,"1-4",4,"37019",33.978613,-78.340903
24980,62111107,"1-4",3,"37019",34.011328,-78.288208
24990,62111107,"1-4",2,"37019",33.993567,-78.343887
24996,72251117,"1-4",4,"37019",33.980392,-78.371637
25014,72251117,"25-99",40,"37019",33.917272,-78.023354
25023,23821007,"1-4",2,"37019",33.919617,-78.017551
25030,56173009,"1-4",2,"37019",33.933462,-78.019048
25039,45439007,"1-4",2,"37019",33.921457,-78.561314
25044,23611806,"1-4",1,"37019",33.9587,-78.0503
25051,99999005,"5-24",7,"37019",33.901737,-78.070374
25056,54133022,"1-4",2,"37019",33.94949,-78.048556
25074,45111017,"1-4",1,"37019",34.094668,-78.547143
25093,99999004,"1-4",2,"37019",33.913044,-78.115985
25103,81311008,"1-4",4,"37019",33.922744,-78.022289
25107,92216003,"5-24",8,"37019",33.925483,-78.378853
25113,54111002,"1-4",4,"37019",33.888474,-78.43502
25115,81121206,"1-4",1,"37019",33.9587,-78.0503
25116,52211002,"1-4",3,"37019",34.2372,-78.0551
25127,92112008,"5-24",7,"37019",34.048178,-78.290369
25131,62121003,"5-24",9,"37019",33.948511,-78.022379
25146,42493011,"1-4",4,"37019",33.980983,-78.327028
25148,81292201,"1-4",2,"37019",33.94288,-78.032256
25156,31181102,"5-24",6,"37019",33.94288,-78.032256
25170,72251117,"5-24",10,"37019",33.974445,-78.132843
25172,62111107,"1-4",3,"37019",33.927365,-78.281867
25173,44611009,"5-24",7,"37019",33.94288,-78.032256
25184,81111104,"1-4",2,"37019",33.94288,-78.032256
25194,44619903,"1-4",1,"37019",33.922156,-78.020163
25198,71393004,"1-4",2,"37019",33.943607,-78.307026
25246,44229930,"1-4",3,"37019",34.2372,-78.0551
25291,62134007,"1-4",2,"37019",34.224406,-78.03097
25297,31213001,"5-24",10,"37019",33.9876,-78.504621
25307,23816014,"1-4",2,"37019",34.01217,-78.140867
25313,23822025,"1-4",3,"37019",34.091209,-78.084016
25322,53139008,"1-4",3,"37019",33.924303,-78.189006
25324,23611512,"1-4",2,"37019",33.917095,-78.306868
25326,72251117,"5-24",9,"37019",33.891173,-78.571839
25346,23833007,"1-4",4,"37019",34.03326,-78.060689
25353,44422012,"5-24",5,"37019",33.994495,-78.579119
25355,99999004,"1-4",2,"37019",33.963287,-78.396783
25362,61111007,"25-99",44,"37019",34.235417,-78.033797
25364,33392301,"1-4",2,"37019",34.071553,-78.506019
25366,53121003,"5-24",5,"37019",33.983191,-78.182166
25368,48423013,"1-4",1,"37019",33.896303,-78.58662
25377,92112007,"5-24",8,"37019",33.98581,-78.393883
25380,81143005,"1-4",1,"37019",34.002709,-78.148443
25391,22131003,"5-24",15,"37019",34.057762,-78.163452
25394,92112007,"5-24",8,"37019",34.0046,-78.194
25401,62139950,"25-99",99,"37019",33.982535,-78.37074
25405,44529202,"1-4",2,"37019",33.86922,-78.507763
25410,23611813,"1-4",2,"37019",33.95194,-78.470626
25420,71211001,"1-4",3,"37019",33.873804,-78.000742
25434,71219004,"1-4",2,"37019",33.927264,-78.013311
25445,44531004,"1-4",4,"37019",33.925416,-78.021073
25458,71219004,"25-99",28,"37019",33.919617,-78.017551
25471,81331908,"1-4",4,"37019",33.912016,-78.110464
25472,72251117,"5-24",8,"37019",33.91289,-78.112666
25484,23822025,"1-4",1,"37019",33.921373,-78.137701
25498,72251115,"1-4",4,"37019",33.912124,-78.10159
25508,54131013,"5-24",7,"37019",33.95469,-78.062658
25509,45111019,"1-4",2,"37019",33.930476,-78.061406
25514,72251117,"5-24",6,"37019",33.910716,-78.118164
25520,42382016,"1-4",2,"37019",33.933304,-78.018719
25521,81111104,"1-4",2,"37019",33.936891,-78.062496
25528,32311301,"1-4",1,"37019",33.879186,-78.545283
25529,72251117,"5-24",8,"37019",33.911919,-78.108121
25530,62132003,"5-24",5,"37019",33.93778,-78.025054
25539,71391002,"5-24",24,"37019",33.916611,-78.615479
25544,62111107,"1-4",3,"37019",33.933436,-78.066502
25552,71211009,"1-4",4,"37019",33.889668,-78.583514
25560,62211001,"5-24",16,"37019",34.032003,-78.261776
25565,23816014,"1-4",3,"37019",33.9587,-78.0503
25566,53121003,"1-4",3,"37019",33.897609,-78.48309
25568,52393002,"1-4",2,"37019",33.891163,-78.576649
25577,45211201,"1-4",3,"37019",33.859484,-77.98493
25583,53121003,"1-4",3,"37019",33.89127,-78.5751
25585,44412003,"1-4",3,"37019",34.268152,-78.047524
25591,81219910,"1-4",2,"37019",33.942573,-78.058865
25600,71211006,"1-4",2,"37019",33.896445,-78.492655
25601,72241001,"1-4",3,"37019",34.20866,-78.032933
25603,53111002,"1-4",2,"37019",33.934906,-78.028031
25605,62134007,"1-4",1,"37019",34.216097,-78.020744
25650,72251117,"1-4",1,"37019",33.9468,-78.297
25676,52393002,"1-4",1,"37019",33.93778,-78.025054
25733,51111003,"5-24",9,"37019",33.9529,-78.3855
25738,56173011,"1-4",2,"37019",33.9529,-78.3855
25747,23611506,"1-4",2,"37019",33.967369,-78.392449
25748,23833007,"5-24",7,"37019",33.983481,-78.37171
25753,81121303,"100-499",129,"37019",33.982736,-78.414859
25761,61111007,"25-99",68,"37019",33.963732,-78.388373
25764,11199803,"1-4",4,"37019",33.974248,-78.321094
25767,44831012,"1-4",4,"37019",33.924176,-78.020751
25768,52211002,"1-4",4,"37019",33.9156,-78.1249
25773,81211202,"1-4",2,"37019",33.954179,-78.058927
25775,61111007,"25-99",79,"37019",33.957941,-78.459265
25781,48423007,"1-4",3,"37019",33.9587,-78.0503
25787,72251512,"1-4",4,"37019",33.91846,-78.014769
25789,61111007,"100-499",103,"37019",33.981288,-78.409813
25796,54137002,"5-24",6,"37019",34.034307,-78.049721
25797,52421001,"1-4",3,"37019",33.95469,-78.062658
25801,62132003,"1-4",2,"37019",33.940641,-78.026168
25819,52211002,"1-4",3,"37019",33.9162,-78.576
25823,62121003,"5-24",10,"37019",33.909075,-78.082344
25837,92112006,"5-24",7,"37019",33.913115,-78.116335
25902,44812010,"5-24",5,"37019",33.9587,-78.0503
25911,92216003,"5-24",10,"37019",33.899923,-78.439974
25914,72251117,"5-24",7,"37019",33.909092,-78.084685
25927,53212016,"1-4",2,"37019",33.95093,-78.482402
25929,23721005,"5-24",9,"37019",33.896968,-78.486217
25943,71391002,"25-99",40,"37019",33.908312,-78.544215
25958,72251117,"5-24",6,"37019",33.896626,-78.489998
25963,72251117,"5-24",9,"37019",34.140882,-78.094958
25974,72251117,"5-24",23,"37019",33.905,-78.4625
25982,44719005,"1-4",2,"37019",34.140882,-78.094958
25985,45111057,"5-24",9,"37019",33.887572,-78.435364
25989,44512001,"5-24",6,"37019",33.980539,-78.373705
26000,81211202,"1-4",2,"37019",33.899354,-78.487849
26047,62111107,"1-4",3,"37019",33.950874,-78.039851
26060,62111107,"1-4",1,"37019",33.894232,-78.495232
26070,62111107,"1-4",1,"37019",33.905,-78.4625
26077,62111107,"1-4",4,"37019",34.199579,-78.045558
26111,81111104,"1-4",2,"37019",34.010618,-78.293525
26112,51213101,"5-24",6,"37019",33.924871,-78.02267
26121,51721014,"1-4",4,"37019",33.942827,-78.029411
26123,99999004,"5-24",9,"37019",33.948872,-78.257125
26137,52393004,"1-4",1,"37019",33.960666,-78.399211
26138,62111107,"5-24",7,"37019",34.00827,-78.292401
26143,45399850,"1-4",3,"37019",33.996109,-78.292701
26146,61111007,"25-99",62,"37019",33.925174,-78.031552
26149,44619105,"1-4",1,"37019",33.896626,-78.489998
26152,56172001,"5-24",20,"37019",33.951584,-78.240616
26168,53231003,"1-4",3,"37019",33.924655,-78.270543
26174,45431017,"5-24",6,"37019",34.235599,-78.003886
26175,72251117,"1-4",1,"37019",33.929672,-78.271274
26181,45111057,"5-24",8,"37019",33.927086,-78.272697
26190,23835002,"1-4",2,"37019",33.976197,-78.267567
26232,53121003,"5-24",20,"37019",34.2372,-78.0551
26253,23822013,"1-4",2,"37019",34.193967,-78.029014
26258,99999004,"1-4",3,"37019",34.1401,-78.045
26312,44512001,"1-4",1,"37019",33.898627,-78.476439
26313,23835013,"1-4",3,"37019",34.02467,-78.035299
26328,44211012,"5-24",15,"37019",33.982112,-78.37172
26343,45321007,"5-24",17,"37019",33.977988,-78.373423
26356,44619903,"1-4",1,"37019",33.963287,-78.396783
26370,44821007,"5-24",5,"37019",33.977745,-78.373756
26388,23611512,"1-4",1,"37019",33.947006,-78.39691
26401,44612001,"5-24",16,"37019",33.977745,-78.373756
26420,23822013,"5-24",8,"37019",33.914546,-78.308164
26421,42493011,"1-4",4,"37019",33.977698,-78.325512
26431,62111107,"5-24",8,"37019",33.950874,-78.039851
26440,52421001,"1-4",3,"37019",34.234185,-77.996982
26454,44611009,"5-24",21,"37019",34.232852,-77.998867
26477,62111107,"1-4",3,"37019",33.913061,-78.580782
26490,62111107,"1-4",2,"37019",34.015761,-78.283767
26521,44112005,"1-4",2,"37019",34.148396,-78.095421
26533,45431017,"5-24",7,"37019",33.978414,-78.376401
26534,56179002,"1-4",1,"37019",33.902845,-78.575301
26538,54111002,"1-4",3,"37019",33.888927,-78.518137
26539,48721005,"1-4",1,"37019",33.891037,-78.498915
26547,54111002,"1-4",1,"37019",33.976941,-78.379316
26551,32739002,"1-4",1,"37019",33.878331,-78.536552
26552,72241001,"5-24",6,"37019",33.89162,-78.564623
26559,45431017,"1-4",3,"37019",33.896169,-78.487537
26561,51721014,"1-4",4,"37019",33.896626,-78.489998
26562,44815048,"1-4",2,"37019",34.2372,-78.0551
26565,23831003,"5-24",9,"37019",33.92917,-78.502381
26574,56173009,"1-4",3,"37019",33.899835,-78.448184
26576,45431017,"1-4",3,"37019",33.952302,-78.045682
26580,23899081,"1-4",1,"37019",33.960461,-78.392398
26585,23821007,"1-4",2,"37019",34.10423,-78.496056
26591,53121003,"1-4",2,"37019",33.888329,-78.437267
26594,52211001,"1-4",4,"37019",33.9529,-78.3855
26595,54161303,"5-24",8,"37019",33.899394,-78.471259
26604,99999004,"1-4",2,"37019",33.923043,-78.13176
26605,23611505,"1-4",1,"37019",33.91921,-78.146198
26608,54133014,"1-4",2,"37019",33.957083,-78.401445
26648,81211202,"1-4",1,"37019",33.899884,-78.464018
26679,23711005,"1-4",1,"37019",34.236071,-78.007018
26685,54161830,"1-4",3,"37019",33.954545,-78.071361
26691,99999004,"1-4",2,"37019",33.943466,-78.03001
26716,53113001,"1-4",2,"37019",33.97686,-78.389492
26717,62139932,"1-4",1,"37019",34.033028,-78.259537
