"work_id","Primary_NAICS_Code","size","employees","FIPS","LAT","LON"
25060,32799104,"5-24",22,"37011",36.043732,-81.886944
25435,52211002,"1-4",3,"37011",36.118877,-81.838027
26276,45299013,"1-4",3,"37011",36.167529,-81.859531
26367,81221004,"1-4",2,"37011",36.082663,-81.925479
26666,23611803,"1-4",1,"37011",36.0497,-81.944
27032,45113007,"1-4",4,"37011",36.168763,-81.997143
27062,92112007,"5-24",6,"37011",36.081033,-81.925664
27351,53139006,"1-4",2,"37011",36.190147,-81.8748
27403,62161001,"5-24",24,"37011",36.071339,-81.871224
27458,53121003,"5-24",6,"37011",36.038759,-81.887162
28012,53121003,"1-4",3,"37011",36.1027,-81.853
28019,72119910,"1-4",1,"37011",36.127796,-81.866526
28044,44811001,"1-4",1,"37011",36.08478,-81.927656
29112,23622005,"1-4",3,"37011",36.050797,-82.010371
29226,23899052,"1-4",1,"37011",36.0497,-81.944
29239,31212002,"5-24",7,"37011",36.166264,-81.864125
29254,81211302,"1-4",1,"37011",36.1027,-81.853
29271,44229945,"25-99",97,"37011",36.084741,-81.928601
29302,22121007,"5-24",12,"37011",36.115827,-81.933582
29345,44719005,"1-4",4,"37011",36.1617,-81.8412
29495,72251117,"5-24",8,"37011",36.1027,-81.853
29536,72251115,"5-24",8,"37011",36.0287,-81.8918
29550,72251117,"5-24",10,"37011",36.084162,-81.927973
29565,45111055,"1-4",1,"37011",36.1786,-81.9588
29710,44411001,"1-4",4,"37011",36.1027,-81.853
29718,54111002,"1-4",3,"37011",36.118866,-81.941095
29722,45111017,"1-4",1,"37011",36.1027,-81.853
29738,49111001,"1-4",4,"37011",36.071339,-81.871224
29751,92216003,"5-24",14,"37011",36.080198,-81.870174
29767,23834001,"5-24",6,"37011",36.1027,-81.853
29783,72119909,"5-24",10,"37011",36.1027,-81.853
29797,71391002,"100-499",115,"37011",36.1027,-81.853
29818,99999004,"1-4",1,"37011",36.185249,-81.863889
29854,72251117,"5-24",19,"37011",36.027865,-81.892614
30166,56151007,"1-4",1,"37011",36.148187,-81.861148
30179,51721014,"1-4",3,"37011",36.161323,-81.872112
30366,99999004,"1-4",1,"37011",36.0497,-81.944
30394,42493006,"1-4",4,"37011",36.0497,-81.944
30399,62199921,"1-4",3,"37011",36.085987,-81.925205
30401,44812010,"1-4",3,"37011",36.118877,-81.838027
30409,42361033,"5-24",8,"37011",36.064782,-81.900454
30478,51721014,"1-4",1,"37011",36.083912,-81.928901
30494,54171131,"1-4",1,"37011",36.0497,-81.944
30637,72111002,"1-4",2,"37011",36.123019,-81.872438
30708,49111001,"1-4",2,"37011",36.0994,-81.9871
30723,81311008,"1-4",1,"37011",36.0497,-81.944
30861,22112202,"25-99",48,"37011",36.108786,-81.932311
30874,92112007,"5-24",7,"37011",36.085141,-81.926794
30909,23891048,"1-4",1,"37011",36.0497,-81.944
30977,62131002,"1-4",4,"37011",36.161772,-81.871268
31067,81111104,"1-4",1,"37011",36.163489,-81.988812
31366,81341004,"1-4",4,"37011",36.117201,-81.850691
31406,92112009,"1-4",1,"37011",36.0497,-81.944
31416,72251117,"5-24",20,"37011",36.117869,-81.837895
31420,81311008,"1-4",1,"37011",36.0497,-81.944
31434,92112007,"1-4",1,"37011",36.085141,-81.926794
31449,52211002,"1-4",4,"37011",36.0497,-81.944
31493,92216003,"1-4",1,"37011",36.088116,-81.929776
31503,99999004,"1-4",1,"37011",36.141084,-81.855309
31535,81341004,"1-4",4,"37011",36.165464,-81.862574
31717,23611505,"1-4",4,"37011",36.144008,-81.858504
31737,44422027,"1-4",1,"37011",36.0287,-81.8918
31795,72119909,"5-24",5,"37011",36.171802,-81.843564
31938,99999004,"1-4",3,"37011",36.0497,-81.944
32350,62111107,"1-4",4,"37011",36.038173,-81.886866
32395,92112007,"1-4",2,"37011",36.0497,-81.944
32505,53121003,"1-4",2,"37011",36.1027,-81.853
32508,92112007,"5-24",13,"37011",36.0497,-81.944
32515,11199801,"1-4",3,"37011",36.0497,-81.944
32520,92312002,"5-24",5,"37011",36.085987,-81.925205
32533,45399850,"1-4",2,"37011",36.008486,-82.020831
32541,45399850,"1-4",4,"37011",36.007305,-82.021307
32642,62199921,"5-24",6,"37011",36.059,-81.886972
32842,81311008,"1-4",1,"37011",36.0497,-81.944
32881,44112005,"1-4",2,"37011",36.1617,-81.8412
33009,49111001,"1-4",1,"37011",36.0497,-81.944
33035,61111007,"25-99",30,"37011",36.0218,-81.9297
33168,81219908,"1-4",1,"37011",36.136531,-81.848254
33352,72232001,"1-4",1,"37011",36.118885,-81.835476
33521,44419044,"5-24",13,"37011",36.0287,-81.8918
33527,72111002,"1-4",2,"37011",36.0287,-81.8918
33534,49111001,"1-4",1,"37011",36.0287,-81.8918
