"work_id","Primary_NAICS_Code","size","employees","FIPS","LAT","LON"
21154,54111002,"1-4",2,"37009",36.412474,-81.479663
21159,72251117,"5-24",7,"37009",36.398418,-81.424487
21168,52211002,"25-99",46,"37009",36.400916,-81.491565
21185,72111002,"1-4",4,"37009",36.379791,-81.487523
21202,81221002,"5-24",22,"37009",36.385429,-81.478326
24611,92313003,"1-4",4,"37009",36.4116,-81.4304
24684,92112009,"5-24",7,"37009",36.41878,-81.458993
24699,92112007,"5-24",6,"37009",36.41878,-81.458993
25091,72251505,"1-4",4,"37009",36.40305,-81.492612
25097,92112007,"1-4",3,"37009",36.41878,-81.458993
25409,92112007,"1-4",2,"37009",36.41878,-81.458993
25415,92112007,"5-24",7,"37009",36.418781,-81.458992
25419,52229108,"1-4",4,"37009",36.398165,-81.478816
25826,23611505,"1-4",3,"37009",36.473024,-81.5607
26927,44422012,"1-4",2,"37009",36.464667,-81.367497
26955,11521017,"1-4",3,"37009",36.4116,-81.4304
26995,23835013,"1-4",1,"37009",36.307475,-81.371088
27007,45322013,"1-4",1,"37009",36.3421,-81.3691
27310,54137002,"1-4",3,"37009",36.4116,-81.4304
27380,23611506,"1-4",1,"37009",36.380475,-81.353038
27438,56162204,"1-4",1,"37009",36.371697,-81.497895
27653,52421001,"1-4",4,"37009",36.409931,-81.481633
28040,54143006,"5-24",9,"37009",36.404011,-81.489455
28054,72251117,"5-24",7,"37009",36.3759,-81.4811
28068,44314125,"1-4",3,"37009",36.421173,-81.467324
28313,81311008,"1-4",1,"37009",36.400975,-81.497807
28424,54111002,"1-4",2,"37009",36.4116,-81.4304
28437,44529930,"1-4",2,"37009",36.382368,-81.500734
28446,62419012,"1-4",4,"37009",36.411982,-81.49873
28770,81221002,"1-4",2,"37009",36.3759,-81.4811
28828,44111001,"1-4",2,"37009",36.388138,-81.478203
28842,44719005,"5-24",6,"37009",36.421701,-81.474306
28854,23611505,"25-99",51,"37009",36.419794,-81.443098
28866,81311008,"1-4",3,"37009",36.4116,-81.4304
29133,72251117,"1-4",3,"37009",36.513,-81.5174
29197,92112009,"1-4",3,"37009",36.398895,-81.299213
29301,23821007,"1-4",4,"37009",36.406237,-81.587431
29311,44719005,"1-4",3,"37009",36.435395,-81.463006
29320,23822020,"5-24",9,"37009",36.285419,-81.525289
29349,45321007,"1-4",4,"37009",36.3759,-81.4811
29354,53121005,"5-24",9,"37009",36.402595,-81.492254
29361,72251117,"5-24",7,"37009",36.412771,-81.479613
29362,23822025,"1-4",2,"37009",36.378059,-81.493286
29389,52421001,"5-24",5,"37009",36.42123,-81.468845
29461,81311008,"1-4",2,"37009",36.3759,-81.4811
29470,99999004,"1-4",2,"37009",36.573115,-81.38928
29489,23891057,"1-4",3,"37009",36.322942,-81.557269
29579,54161103,"5-24",11,"37009",36.4116,-81.4304
29616,56173022,"1-4",1,"37009",36.315615,-81.59368
29716,81111104,"5-24",6,"37009",36.421847,-81.455997
29728,62441003,"5-24",20,"37009",36.429132,-81.435196
29732,92112007,"1-4",3,"37009",36.415236,-81.461481
29742,92112008,"1-4",1,"37009",36.41878,-81.458993
29984,53121005,"5-24",6,"37009",36.404742,-81.479215
30022,45111055,"1-4",2,"37009",36.405312,-81.434695
30029,92219003,"5-24",6,"37009",36.420617,-81.468492
30042,45299006,"1-4",2,"37009",36.433628,-81.463132
30068,51121005,"5-24",16,"37009",36.419794,-81.443098
30073,45439017,"1-4",1,"37009",36.3759,-81.4811
30093,81211202,"5-24",6,"37009",36.419575,-81.472214
30302,44221010,"1-4",4,"37009",36.388295,-81.487723
30341,99999004,"1-4",3,"37009",36.4622,-81.5442
30763,62199921,"5-24",6,"37009",36.417073,-81.478722
30862,42392023,"1-4",1,"37009",36.260719,-81.503151
30872,53121003,"5-24",8,"37009",36.402246,-81.425624
31148,72251512,"1-4",4,"37009",36.419554,-81.472001
31221,62111107,"1-4",3,"37009",36.423138,-81.457565
31297,62161001,"1-4",4,"37009",36.418629,-81.447884
31424,62199921,"5-24",6,"37009",36.417073,-81.478722
31466,51721014,"5-24",9,"37009",36.391819,-81.482549
31501,81311008,"1-4",2,"37009",36.420644,-81.485694
31644,33511001,"5-24",18,"37009",36.379416,-81.497045
31780,52211002,"1-4",2,"37009",36.3237,-81.6012
31976,72251117,"1-4",2,"37009",36.499339,-81.511146
32156,62221001,"5-24",12,"37009",36.420473,-81.478995
32168,62411004,"1-4",3,"37009",36.487462,-81.465248
32335,53121003,"1-4",1,"37009",36.3759,-81.4811
32386,23822020,"1-4",1,"37009",36.3759,-81.4811
32701,44821007,"5-24",7,"37009",36.404673,-81.491384
32840,45399821,"1-4",2,"37009",36.519311,-81.608392
32979,53131111,"1-4",2,"37009",36.3759,-81.4811
33029,44611009,"5-24",15,"37009",36.406359,-81.489101
33295,62199921,"5-24",5,"37009",36.429132,-81.435196
33421,45322013,"1-4",1,"37009",36.4116,-81.4304
33502,48423007,"1-4",2,"37009",36.418785,-81.448883
33504,81311008,"1-4",1,"37009",36.3759,-81.4811
33541,81311008,"1-4",1,"37009",36.3759,-81.4811
