"work_id","Primary_NAICS_Code","size","employees","FIPS","LAT","LON"
213562,51912006,"5-24",13,"37013",35.543048,-77.054784
213570,81141216,"1-4",2,"37013",35.50703,-76.994263
213578,45393001,"1-4",3,"37013",35.572503,-77.082535
213590,45393001,"5-24",7,"37013",35.598505,-77.109812
213598,52211002,"5-24",7,"37013",35.545195,-77.053473
213606,72111002,"5-24",7,"37013",35.555698,-77.058791
213616,81219910,"1-4",2,"37013",35.546864,-77.030144
213619,53121003,"5-24",17,"37013",35.543168,-77.057991
213624,48423017,"25-99",36,"37013",35.585003,-77.095955
213634,23622005,"5-24",8,"37013",35.533218,-76.969803
213650,51721014,"5-24",14,"37013",35.560226,-77.057899
213655,48841006,"1-4",2,"37013",35.378604,-76.984338
213657,81311008,"1-4",1,"37013",35.5576,-77.0279
213667,81311008,"1-4",4,"37013",35.587491,-77.07077
213671,11199803,"1-4",3,"37013",35.562181,-77.062206
213675,81311008,"1-4",4,"37013",35.582239,-77.033484
213706,45399840,"1-4",2,"37013",35.527935,-77.018054
213711,99999005,"5-24",5,"37013",35.543008,-76.967954
213901,81211202,"1-4",2,"37013",35.542878,-77.056136
213922,92112007,"5-24",6,"37013",35.544181,-77.054419
213937,92112007,"1-4",1,"37013",35.5576,-77.0279
213966,11251101,"1-4",4,"37013",35.3075,-76.7708
213969,31311003,"5-24",15,"37013",35.553741,-77.074797
213980,44619903,"1-4",1,"37013",35.548934,-77.036197
213994,54111002,"1-4",2,"37013",35.543427,-77.054392
213996,52421001,"5-24",5,"37013",35.552636,-77.06226
214018,54171131,"1-4",4,"37013",35.300992,-76.799546
214108,62121003,"1-4",3,"37013",35.560865,-77.057182
214111,52421001,"1-4",4,"37013",35.48989,-77.095575
214142,52421001,"1-4",4,"37013",35.559681,-77.054874
214145,56162206,"1-4",3,"37013",35.566351,-77.060994
214152,81311008,"1-4",1,"37013",35.601533,-76.85639
214159,52421001,"1-4",2,"37013",35.5609,-77.059631
214175,52393002,"1-4",1,"37013",35.5576,-77.0279
214201,48411009,"1-4",4,"37013",35.541546,-77.039952
214237,42385044,"1-4",1,"37013",35.540395,-77.052991
214245,11199803,"1-4",1,"37013",35.584934,-76.662433
214258,81219101,"1-4",1,"37013",35.553598,-77.065174
214300,45322026,"1-4",2,"37013",35.558718,-77.053088
214316,62139923,"1-4",1,"37013",35.548417,-76.631943
214323,52421001,"1-4",4,"37013",35.51535,-77.112663
214329,62139923,"1-4",1,"37013",35.548417,-76.631943
214332,23611816,"1-4",1,"37013",35.428074,-76.706755
214343,62111107,"5-24",8,"37013",35.549318,-77.039263
214351,54121301,"1-4",4,"37013",35.555279,-77.060501
214356,62139932,"1-4",1,"37013",35.551122,-77.03959
214373,48811907,"1-4",2,"37013",35.6215,-76.6791
214385,33711002,"1-4",4,"37013",35.565037,-76.956273
214399,56173011,"1-4",1,"37013",35.577639,-76.945258
214466,52211001,"1-4",2,"37013",35.548182,-77.039081
214478,44112005,"1-4",1,"37013",35.523924,-76.937873
214549,72119101,"1-4",1,"37013",35.547479,-76.631408
214577,52421001,"1-4",1,"37013",35.543265,-77.058083
214708,92119002,"5-24",11,"37013",35.543022,-77.039063
214724,11199803,"1-4",2,"37013",35.60091,-76.756989
214732,23611505,"1-4",1,"37013",35.425419,-76.687246
214784,54111002,"1-4",4,"37013",35.3075,-76.7708
214815,44112005,"1-4",3,"37013",35.563038,-77.060669
214822,62111107,"5-24",5,"37013",35.560219,-77.063126
214940,81311008,"1-4",3,"37013",35.559313,-77.044325
215149,52421001,"1-4",1,"37013",35.55604,-77.04693
215167,44522004,"1-4",1,"37013",35.512451,-76.730843
215169,54121101,"5-24",7,"37013",35.543295,-77.053494
215196,23822002,"1-4",1,"37013",35.547277,-77.052963
215199,48833006,"5-24",19,"37013",35.538784,-76.612819
215204,62441003,"5-24",24,"37013",35.3075,-76.7708
215351,81112102,"1-4",4,"37013",35.3075,-76.7708
215360,92112006,"1-4",2,"37013",35.304037,-76.785458
215369,31171008,"5-24",24,"37013",35.3075,-76.7708
215376,31171008,"25-99",99,"37013",35.3075,-76.7708
215379,44111001,"1-4",2,"37013",35.560298,-77.003182
215394,44511003,"1-4",1,"37013",35.4674,-76.776
215427,53121003,"1-4",2,"37013",35.5383,-77.0511
215514,71391002,"1-4",1,"37013",35.4674,-76.776
215537,72251117,"5-24",19,"37013",35.3075,-76.7708
215550,23622005,"1-4",1,"37013",35.475738,-76.805624
215564,62139932,"1-4",1,"37013",35.551122,-77.03959
215708,62161001,"5-24",12,"37013",35.555772,-77.046715
215719,81111104,"1-4",2,"37013",35.551279,-77.067398
215740,53119004,"1-4",2,"37013",35.583271,-77.044499
215775,44111008,"1-4",3,"37013",35.536762,-77.028091
215789,81311008,"1-4",3,"37013",35.634266,-77.06324
215810,99999004,"1-4",3,"37013",35.558755,-77.053164
215820,45299013,"5-24",7,"37013",35.549089,-76.631363
215821,55111201,"1-4",1,"37013",35.625187,-77.104591
215835,81211202,"1-4",1,"37013",35.550996,-76.634166
215852,44511003,"1-4",4,"37013",35.4773,-77.0758
215858,61162003,"1-4",1,"37013",35.551868,-76.624001
215864,81211101,"1-4",1,"37013",35.4773,-77.0758
215875,31111903,"1-4",3,"37013",35.551697,-76.637505
215879,81232002,"5-24",6,"37013",35.4773,-77.0758
215890,33995008,"1-4",2,"37013",35.4158,-76.9395
215891,81311008,"1-4",2,"37013",35.453416,-77.118423
215894,56199001,"1-4",1,"37013",35.544621,-77.056635
215902,81311008,"1-4",3,"37013",35.4773,-77.0758
215905,81149058,"25-99",28,"37013",35.516288,-77.103988
216024,62133003,"1-4",1,"37013",35.542234,-77.057637
216069,49111001,"5-24",6,"37013",35.301056,-76.788143
216120,61111007,"5-24",24,"37013",35.422932,-77.078934
216121,92112006,"5-24",15,"37013",35.514111,-77.098076
216136,33995008,"1-4",2,"37013",35.4405,-77.1255
216149,44511003,"1-4",1,"37013",35.497237,-77.074532
216158,53121003,"1-4",3,"37013",35.559245,-77.045479
216162,72111002,"1-4",2,"37013",35.516846,-77.096234
216169,81222002,"1-4",4,"37013",35.554713,-77.044253
216177,81311008,"1-4",1,"37013",35.4773,-77.0758
216287,81111104,"5-24",5,"37013",35.514396,-77.170633
216317,44511003,"1-4",4,"37013",35.311367,-76.860874
216382,32532009,"5-24",5,"37013",35.597029,-76.674818
216403,44819002,"1-4",2,"37013",35.546384,-76.997589
216419,53231003,"5-24",19,"37013",35.37702,-76.748612
216433,99999005,"1-4",2,"37013",35.642715,-77.017715
216527,81311008,"1-4",4,"37013",35.572083,-77.079922
216564,62139932,"1-4",1,"37013",35.5576,-77.0279
216596,53121003,"1-4",3,"37013",35.565714,-77.071944
216716,53111002,"1-4",2,"37013",35.553349,-77.039497
216719,62139923,"1-4",3,"37013",35.5576,-77.0279
216736,71131004,"5-24",6,"37013",35.544285,-77.058101
216749,62111119,"1-4",4,"37013",35.549318,-77.039263
216755,44531005,"1-4",2,"37013",35.543238,-77.057105
216793,62111107,"1-4",4,"37013",35.549453,-77.037891
216813,99999004,"5-24",5,"37013",35.536484,-76.610336
216825,56173011,"1-4",2,"37013",35.536366,-77.018745
216831,51721014,"1-4",3,"37013",35.508164,-77.09139
216850,53121005,"1-4",2,"37013",35.55051,-77.058221
216917,53131106,"1-4",2,"37013",35.550831,-77.052261
216933,23622005,"1-4",2,"37013",35.520395,-77.063591
216981,92119002,"5-24",10,"37013",35.5606,-77.0594
216988,23821007,"1-4",2,"37013",35.575165,-77.086278
217037,62111107,"1-4",3,"37013",35.557456,-77.059282
217102,72251117,"5-24",24,"37013",35.3075,-76.7708
217112,53111002,"1-4",2,"37013",35.573697,-77.081774
217122,62111107,"25-99",27,"37013",35.4773,-77.0758
217137,62311008,"5-24",18,"37013",35.548934,-77.036197
217187,72251117,"5-24",8,"37013",35.532205,-77.019562
217196,62111107,"1-4",2,"37013",35.5576,-77.0279
217237,81311008,"1-4",3,"37013",35.548266,-77.042269
217284,56221908,"1-4",1,"37013",35.4674,-76.776
217404,44122204,"1-4",3,"37013",35.5443,-77.0612
217576,56211901,"1-4",4,"37013",35.590649,-77.108826
217638,11199803,"1-4",2,"37013",35.628284,-76.629355
217674,81391005,"1-4",3,"37013",35.541195,-77.055916
217707,33271002,"5-24",11,"37013",35.533949,-77.02923
217721,44611009,"5-24",7,"37013",35.548397,-76.630363
217730,54199025,"1-4",3,"37013",35.559242,-77.057457
217745,45431017,"5-24",7,"37013",35.559242,-77.057457
217825,99999004,"1-4",2,"37013",35.544147,-77.056084
217862,45331041,"5-24",13,"37013",35.559608,-77.054451
217875,99999004,"25-99",84,"37013",35.3075,-76.7708
217918,56111022,"1-4",4,"37013",35.506363,-76.993172
217920,62149301,"25-99",33,"37013",35.5576,-77.0279
217978,72251505,"5-24",17,"37013",35.585876,-77.095167
218051,45331021,"5-24",7,"37013",35.492809,-77.11866
218071,44531004,"1-4",3,"37013",35.3075,-76.7708
218097,44511003,"1-4",4,"37013",35.548666,-77.057693
218101,44131011,"5-24",7,"37013",35.555114,-76.620559
218116,44419031,"1-4",2,"37013",35.54369,-77.055881
218189,44523003,"1-4",2,"37013",35.546971,-77.038557
218249,33999936,"1-4",1,"37013",35.598897,-77.091867
218302,23816014,"1-4",1,"37013",35.6215,-76.6791
218438,62111107,"1-4",4,"37013",35.305084,-76.785477
218522,52211001,"1-4",4,"37013",35.51474,-77.004332
218556,52211001,"5-24",5,"37013",35.545616,-77.04641
218616,44122204,"1-4",2,"37013",35.554478,-76.621889
218632,72251117,"5-24",8,"37013",35.554961,-76.621066
218659,92112006,"1-4",2,"37013",35.543331,-77.053925
218672,92112006,"1-4",3,"37013",35.543331,-77.053925
218688,23822025,"1-4",1,"37013",35.575914,-77.044277
218701,54171131,"5-24",5,"37013",35.539947,-77.053708
218705,53229936,"1-4",4,"37013",35.284729,-76.764847
218729,52391001,"1-4",2,"37013",35.602894,-77.139803
218737,44611009,"5-24",6,"37013",35.4773,-77.0758
218758,81311027,"1-4",4,"37013",35.542713,-77.054955
218764,42345028,"1-4",3,"37013",35.544967,-77.060451
218773,62139923,"1-4",1,"37013",35.548376,-77.03695
218783,62111107,"1-4",3,"37013",35.557835,-77.052315
218786,53113001,"1-4",1,"37013",35.4773,-77.0758
218931,62111107,"5-24",5,"37013",35.549912,-77.035554
218939,53121005,"1-4",2,"37013",35.516671,-77.009172
218975,81142006,"1-4",1,"37013",35.560213,-77.026433
219024,44512001,"1-4",4,"37013",35.565977,-77.075988
219025,99999005,"1-4",4,"37013",35.636738,-76.62353
219068,45311001,"1-4",1,"37013",35.6215,-76.6791
219074,44522004,"1-4",3,"37013",35.5443,-77.0612
219079,33621202,"1-4",2,"37013",35.604015,-77.127493
219101,42472014,"5-24",6,"37013",35.55619,-76.639481
219140,11199803,"1-4",4,"37013",35.323147,-76.758484
219143,52229108,"1-4",4,"37013",35.565781,-77.071147
219176,61162022,"1-4",2,"37013",35.571228,-77.044991
219250,53121003,"1-4",1,"37013",35.47608,-76.813692
219317,45392002,"1-4",1,"37013",35.542333,-77.056
219330,52211002,"5-24",7,"37013",35.560413,-77.061535
219344,81111104,"1-4",1,"37013",35.545394,-77.040945
219360,44112005,"1-4",1,"37013",35.597513,-77.107185
219366,72119101,"1-4",1,"37013",35.536543,-76.620319
219376,45114008,"1-4",4,"37013",35.569397,-77.078362
219387,44819035,"1-4",1,"37013",35.561354,-77.059383
219406,72232001,"1-4",3,"37013",35.542928,-77.057576
219533,11199803,"1-4",2,"37013",35.564758,-76.893919
219584,44314221,"1-4",1,"37013",35.549995,-77.064698
219596,81141201,"1-4",2,"37013",35.548818,-77.064551
219625,54199025,"1-4",3,"37013",35.51556,-77.097534
219639,62151207,"1-4",3,"37013",35.548192,-77.039811
219656,52211001,"1-4",4,"37013",35.549478,-76.629333
219663,44611009,"5-24",19,"37013",35.548931,-77.040215
219670,62111107,"5-24",9,"37013",35.550432,-77.040007
219678,62111107,"5-24",17,"37013",35.551122,-77.03959
219684,62139923,"1-4",1,"37013",35.550858,-77.039841
219694,62111107,"5-24",17,"37013",35.550314,-77.035011
219702,62111107,"5-24",7,"37013",35.54893,-77.040215
219718,11199803,"1-4",2,"37013",35.588239,-76.650283
219727,56111022,"5-24",5,"37013",35.557616,-77.059036
219759,53121003,"1-4",2,"37013",35.544008,-77.059943
219781,62139932,"1-4",1,"37013",35.557835,-77.052315
219911,72251117,"5-24",20,"37013",35.546849,-77.032392
219921,33271002,"1-4",2,"37013",35.602283,-77.122948
219932,81291018,"5-24",23,"37013",35.540694,-77.005755
219944,44111001,"25-99",86,"37013",35.58128,-77.092652
219955,23611505,"5-24",24,"37013",35.586636,-77.097809
219968,44131011,"5-24",6,"37013",35.546926,-77.034833
219996,53121003,"1-4",4,"37013",35.572503,-77.082535
219999,53111002,"1-4",2,"37013",35.560207,-77.050529
220001,45431017,"5-24",5,"37013",35.552242,-76.623741
220003,33341301,"25-99",41,"37013",35.551624,-77.008795
220022,62111107,"1-4",2,"37013",35.549453,-77.037891
220055,62139923,"1-4",1,"37013",35.550858,-77.039841
220057,53223009,"5-24",21,"37013",35.585876,-77.095167
220087,53223009,"1-4",3,"37013",35.544927,-77.027778
220153,44112005,"1-4",4,"37013",35.602051,-77.128098
220513,23611512,"25-99",46,"37013",35.574742,-77.085867
220514,62161001,"5-24",13,"37013",35.538013,-76.621063
220522,56173022,"1-4",4,"37013",35.568813,-76.991577
220526,42382005,"5-24",21,"37013",35.541248,-77.004967
220539,71394015,"1-4",3,"37013",35.546844,-77.048111
220547,92112006,"1-4",2,"37013",35.543331,-77.053925
220553,54111002,"1-4",2,"37013",35.54258,-77.054398
220567,81112102,"1-4",3,"37013",35.513138,-76.912071
220573,53211101,"5-24",7,"37013",35.57675,-77.08717
220589,45322013,"1-4",2,"37013",35.542399,-77.055228
220595,81232002,"1-4",3,"37013",35.556079,-77.047364
220602,62139923,"1-4",1,"37013",35.551591,-77.038629
220659,53223009,"1-4",3,"37013",35.519028,-77.092064
220722,81211202,"1-4",2,"37013",35.564651,-77.063362
220734,11199803,"1-4",3,"37013",35.644608,-77.016815
220735,62134007,"1-4",1,"37013",35.551086,-77.035743
220779,99999004,"1-4",3,"37013",35.524228,-77.060765
220790,52393010,"1-4",1,"37013",35.542356,-77.055132
220809,62211002,"100-499",276,"37013",35.549453,-77.037891
220837,52211001,"1-4",3,"37013",35.548397,-76.630363
220848,33995008,"1-4",1,"37013",35.589713,-76.663605
220855,54199025,"1-4",2,"37013",35.552242,-76.623741
221083,23835003,"1-4",2,"37013",35.577442,-76.611824
221085,52211001,"5-24",5,"37013",35.565977,-77.075988
221097,71399031,"1-4",1,"37013",35.43796,-77.08552
221110,23721006,"1-4",3,"37013",35.54523,-77.052603
221114,45431017,"5-24",7,"37013",35.560219,-77.063126
221115,62419012,"1-4",4,"37013",35.545433,-77.029671
221138,45431017,"5-24",7,"37013",35.558981,-77.053151
221152,23622005,"5-24",6,"37013",35.484718,-76.672214
221179,22112202,"25-99",41,"37013",35.588663,-76.662284
221377,62121003,"5-24",17,"37013",35.519569,-77.100752
221402,62139904,"1-4",1,"37013",35.553875,-77.031769
221451,62139923,"5-24",10,"37013",35.550314,-77.035011
221624,56161107,"1-4",2,"37013",35.558755,-77.053164
221675,81341004,"5-24",7,"37013",35.544621,-77.056635
221685,92112008,"5-24",19,"37013",35.541048,-77.05554
221694,92213004,"5-24",13,"37013",35.54321,-77.054923
221705,62139923,"1-4",1,"37013",35.551591,-77.038629
221707,72251117,"5-24",8,"37013",35.560219,-77.063126
221736,44613003,"5-24",8,"37013",35.551765,-77.037362
221747,44512001,"5-24",5,"37013",35.558981,-77.053151
221761,52421001,"25-99",27,"37013",35.574928,-77.065704
221769,72251117,"5-24",22,"37013",35.561445,-77.060342
221780,44411002,"100-499",128,"37013",35.566351,-77.060994
222233,33661201,"25-99",26,"37013",35.5576,-77.0279
222252,62111107,"1-4",2,"37013",35.549453,-77.037891
222258,52211001,"5-24",5,"37013",35.563063,-77.062615
222294,62111107,"1-4",2,"37013",35.549453,-77.037891
222303,52211001,"5-24",5,"37013",35.537532,-77.040993
222512,44314103,"5-24",7,"37013",35.542599,-77.055344
222518,62132003,"1-4",2,"37013",35.561848,-77.059311
222540,52393002,"1-4",2,"37013",35.555175,-77.045081
222552,62121003,"1-4",2,"37013",35.548488,-77.040594
222759,62121003,"1-4",4,"37013",35.558417,-77.053785
222772,62111107,"1-4",2,"37013",35.548939,-77.036187
222774,23822002,"1-4",1,"37013",35.542517,-77.057509
222783,44619903,"1-4",1,"37013",35.542798,-77.054257
222797,81111104,"1-4",1,"37013",35.5576,-77.0279
223010,92112007,"1-4",4,"37013",35.54408,-77.055246
223039,92112007,"1-4",3,"37013",35.544181,-77.054419
223093,44512001,"5-24",9,"37013",35.558981,-77.053151
223209,33711006,"1-4",1,"37013",35.541795,-77.054952
223253,52211001,"5-24",5,"37013",35.565128,-76.984459
223291,81311008,"1-4",3,"37013",35.541733,-77.053276
223318,45431017,"1-4",3,"37013",35.549478,-76.629333
223326,45431017,"1-4",3,"37013",35.474179,-76.805491
223336,45431017,"25-99",26,"37013",35.531353,-76.965797
223450,92211002,"5-24",5,"37013",35.54408,-77.055246
223466,11199803,"1-4",1,"37013",35.668903,-76.612892
223486,99999004,"1-4",2,"37013",35.534936,-76.721869
223649,52211001,"5-24",5,"37013",35.545195,-77.053473
223670,62111107,"1-4",2,"37013",35.550747,-77.038406
223697,62121003,"1-4",1,"37013",35.548488,-77.040594
223916,62111107,"1-4",3,"37013",35.551591,-77.038629
223987,72119101,"1-4",1,"37013",35.534785,-76.618231
224249,62139936,"1-4",1,"37013",35.543327,-77.054046
224660,55111201,"1-4",1,"37013",35.702477,-76.63598
224689,53121003,"1-4",1,"37013",35.543631,-77.057989
224696,44522004,"1-4",3,"37013",35.301056,-76.788143
224881,11199803,"1-4",3,"37013",35.570148,-76.507907
224890,92112007,"5-24",8,"37013",35.544616,-77.054653
224894,99999004,"1-4",3,"37013",35.549147,-77.058215
224905,45431017,"5-24",7,"37013",35.51556,-77.097534
224989,52211001,"25-99",79,"37013",35.3075,-76.7708
225013,54111002,"1-4",1,"37013",35.544,-77.053396
225089,92216003,"25-99",30,"37013",35.636986,-77.063339
225557,92112007,"5-24",5,"37013",35.538049,-76.983558
225570,62121003,"1-4",2,"37013",35.546313,-77.053453
225571,81311008,"1-4",1,"37013",35.4674,-76.776
225892,54187005,"25-99",37,"37013",35.579159,-77.091149
225901,92112008,"5-24",15,"37013",35.565411,-77.076859
226150,44512001,"5-24",11,"37013",35.545758,-77.030121
226202,81311021,"1-4",1,"37013",35.47385,-76.808701
226241,45431017,"5-24",5,"37013",35.548397,-76.630363
226299,81311008,"1-4",3,"37013",35.513831,-77.104235
226435,52211001,"5-24",5,"37013",35.587691,-76.653898
226608,81311008,"1-4",3,"37013",35.576405,-77.086693
226626,52211002,"1-4",2,"37013",35.538994,-76.620186
226634,92216003,"5-24",9,"37013",35.395951,-76.606326
226639,62331206,"5-24",8,"37013",35.54853,-77.035718
226663,48521001,"1-4",1,"37013",35.555941,-77.059861
227040,92112009,"5-24",7,"37013",35.572051,-77.041448
227067,54111002,"1-4",4,"37013",35.301056,-76.788143
227088,72251117,"5-24",9,"37013",35.554713,-77.059526
227339,71111007,"5-24",5,"37013",35.541983,-77.056403
227383,11251102,"1-4",4,"37013",35.3075,-76.7708
227398,11199803,"1-4",1,"37013",35.435298,-76.717503
227525,81311008,"1-4",2,"37013",35.628284,-76.629355
227539,45431017,"5-24",7,"37013",35.563063,-77.062615
227575,45431017,"5-24",7,"37013",35.545758,-77.030121
227591,45431017,"5-24",10,"37013",35.300206,-76.788874
227829,52211001,"5-24",5,"37013",35.555698,-77.058791
227897,62139932,"1-4",1,"37013",35.557456,-77.059282
227913,44611009,"5-24",6,"37013",35.547127,-77.031006
228046,72251117,"5-24",8,"37013",35.544008,-77.059943
228060,52391001,"1-4",2,"37013",35.558356,-77.069196
228067,99999004,"1-4",2,"37013",35.549,-76.626041
228108,23611816,"1-4",3,"37013",35.501959,-76.849013
228124,52421001,"1-4",4,"37013",35.561582,-77.05888
228132,99999004,"1-4",2,"37013",35.541489,-77.048019
228134,56211901,"5-24",5,"37013",35.584118,-76.64135
228162,72251115,"1-4",3,"37013",35.554789,-76.621611
228177,62111107,"1-4",4,"37013",35.548815,-76.627035
228180,92112006,"25-99",40,"37013",35.538085,-76.620338
228183,44413015,"5-24",17,"37013",35.545785,-77.031952
228188,31321006,"1-4",4,"37013",35.516288,-77.103988
228193,33131805,"5-24",24,"37013",35.582125,-77.092367
228197,92313004,"5-24",10,"37013",35.549893,-77.03598
228201,62111107,"5-24",14,"37013",35.512286,-77.091075
307375,99999005,"1-4",3,"37013",35.545812,-77.052919
307395,99999005,"1-4",4,"37013",35.545812,-77.052919
307399,81311008,"1-4",3,"37013",35.6215,-76.6791
307407,99999005,"5-24",5,"37013",35.545812,-77.052919
307428,53111002,"1-4",1,"37013",35.554527,-77.038857
307429,99999005,"5-24",5,"37013",35.545683,-77.052852
307438,99999005,"5-24",5,"37013",35.545812,-77.052919
307441,81111104,"1-4",2,"37013",35.560089,-76.99848
307988,99999004,"1-4",3,"37013",35.56915,-76.514155
308164,53111002,"1-4",1,"37013",35.545683,-77.052852
308169,44122808,"1-4",4,"37013",35.604787,-77.140352
308254,44122203,"1-4",2,"37013",35.5336,-76.987633
308569,52211001,"1-4",4,"37013",35.659122,-77.02964
308877,99999004,"1-4",4,"37013",35.536308,-76.617611
308895,52211001,"5-24",6,"37013",35.518341,-77.052574
309139,44122224,"5-24",13,"37013",35.579159,-77.091149
309142,99999001,"5-24",7,"37013",35.581091,-77.098338
309160,52211001,"1-4",3,"37013",35.497237,-77.074532
309326,52421001,"1-4",1,"37013",35.558356,-77.069196
309379,62139923,"5-24",12,"37013",35.566648,-77.076198
309399,44511003,"1-4",4,"37013",35.545758,-77.030121
309407,51211016,"1-4",2,"37013",35.506112,-76.993867
309529,62139932,"1-4",1,"37013",35.549453,-77.037891
309871,62111107,"1-4",2,"37013",35.549453,-77.037891
309912,62111107,"1-4",2,"37013",35.548376,-77.03695
309953,11199803,"1-4",1,"37013",35.668903,-76.612892
310008,53121005,"1-4",2,"37013",35.53352,-76.61412
310065,23822013,"1-4",1,"37013",35.459786,-76.995397
310070,72251115,"5-24",11,"37013",35.560057,-77.058586
