"work_id","Primary_NAICS_Code","size","employees","FIPS","LAT","LON"
30155,61111007,"5-24",7,"37021",35.569153,-82.668442
30158,72251117,"5-24",15,"37021",35.556344,-82.537801
30160,42331036,"1-4",2,"37021",35.637927,-82.477062
30165,61111007,"25-99",66,"37021",35.467989,-82.487061
30168,52211002,"1-4",4,"37021",35.551956,-82.471568
30173,52213003,"5-24",13,"37021",35.596598,-82.550263
30176,52211002,"5-24",9,"37021",35.598601,-82.552681
30181,61111004,"5-24",18,"37021",35.572243,-82.668457
30184,48799003,"1-4",1,"37021",35.597826,-82.560263
30187,44611009,"5-24",6,"37021",35.5347,-82.5202
30193,62111107,"1-4",3,"37021",35.576343,-82.546614
30200,62411004,"5-24",5,"37021",35.599977,-82.546148
30306,56174001,"5-24",7,"37021",35.459573,-82.583117
30339,52213003,"5-24",13,"37021",35.480841,-82.54177
30379,44419009,"25-99",28,"37021",35.603041,-82.384417
30522,81331908,"1-4",3,"37021",35.477498,-82.566612
30530,48423013,"1-4",1,"37021",35.59157,-82.422333
30603,52211002,"5-24",5,"37021",35.596602,-82.549097
30610,51919004,"1-4",2,"37021",35.592716,-82.550698
30617,81119208,"1-4",1,"37021",35.530427,-82.528345
30618,72251117,"100-499",171,"37021",35.597946,-82.533938
30628,51111003,"1-4",1,"37021",35.566476,-82.54242
30633,53229921,"5-24",6,"37021",35.571373,-82.504963
30635,54143006,"1-4",2,"37021",35.578592,-82.588288
30644,62133001,"1-4",1,"37021",35.578592,-82.588288
30647,72111002,"5-24",5,"37021",35.5347,-82.5202
30648,31331009,"25-99",88,"37021",35.680122,-82.574013
30655,33911604,"25-99",30,"37021",35.568707,-82.5403
30662,44812010,"1-4",2,"37021",35.596994,-82.553156
30663,32619910,"5-24",21,"37021",35.451884,-82.531671
30664,72251117,"5-24",15,"37021",35.588869,-82.529859
30672,72232001,"25-99",56,"37021",35.6173,-82.2816
30677,81232002,"1-4",2,"37021",35.552,-82.472623
30678,52211002,"5-24",5,"37021",35.564726,-82.542397
30686,72251117,"5-24",14,"37021",35.584166,-82.47164
30687,23611506,"5-24",7,"37021",35.595751,-82.424313
30693,52213003,"1-4",1,"37021",35.5812,-82.6102
30695,45111006,"1-4",1,"37021",35.577482,-82.581545
30698,99999004,"1-4",3,"37021",35.597299,-82.389014
30720,99999004,"1-4",3,"37021",35.738828,-82.530678
30757,72251117,"5-24",16,"37021",35.608159,-82.318415
30771,44229930,"1-4",4,"37021",35.458601,-82.513643
30823,33531204,"25-99",39,"37021",35.77593,-82.458034
30827,44211012,"1-4",2,"37021",35.611219,-82.336219
30840,44314241,"1-4",2,"37021",35.599445,-82.407581
30979,81311008,"1-4",4,"37021",35.6173,-82.2816
30992,72121403,"1-4",2,"37021",35.6173,-82.2816
31102,81341004,"1-4",1,"37021",35.587978,-82.442649
31103,45311001,"1-4",1,"37021",35.563632,-82.629631
31111,72251117,"5-24",9,"37021",35.597671,-82.553869
31112,62111107,"1-4",3,"37021",35.594894,-82.551167
31119,62111107,"1-4",2,"37021",35.579561,-82.552504
31121,23816014,"1-4",4,"37021",35.6015,-82.3118
31122,72251115,"5-24",17,"37021",35.553286,-82.539252
31127,62111107,"1-4",1,"37021",35.555032,-82.540386
31129,54161830,"1-4",2,"37021",35.692207,-82.550447
31130,23891006,"1-4",2,"37021",35.541694,-82.384726
31133,54181001,"1-4",1,"37021",35.688156,-82.469403
31135,62111107,"1-4",2,"37021",35.574622,-82.554739
31140,72251117,"25-99",80,"37021",35.529897,-82.6054
31146,62111107,"1-4",2,"37021",35.579785,-82.550653
31147,92216003,"5-24",13,"37021",35.759301,-82.568689
31153,62111107,"1-4",2,"37021",35.585514,-82.555682
31154,72251117,"5-24",8,"37021",35.597437,-82.553328
31158,23835003,"1-4",2,"37021",35.462471,-82.526604
31162,44619106,"1-4",1,"37021",35.660645,-82.733124
31163,62111107,"1-4",1,"37021",35.585514,-82.555682
31169,72251117,"25-99",55,"37021",35.583283,-82.466445
31170,62111107,"1-4",1,"37021",35.585514,-82.555682
31173,54199009,"5-24",13,"37021",35.480186,-82.582329
31177,52421001,"1-4",3,"37021",35.694738,-82.559999
31179,62111111,"25-99",30,"37021",35.582831,-82.553952
31186,62111107,"1-4",3,"37021",35.58989,-82.556902
31191,54187005,"1-4",2,"37021",35.481246,-82.524355
31196,72251117,"1-4",3,"37021",35.551688,-82.519428
31197,62121003,"1-4",2,"37021",35.562458,-82.536964
31305,61111007,"25-99",26,"37021",35.565305,-82.52039
31312,62111107,"5-24",18,"37021",35.498023,-82.523245
31317,52391001,"1-4",2,"37021",35.649616,-82.493767
31325,81291018,"5-24",11,"37021",35.524822,-82.528581
31328,61121002,"5-24",22,"37021",35.614561,-82.438627
31332,99999004,"1-4",3,"37021",35.486822,-82.554208
31333,44719010,"1-4",3,"37021",35.5455,-82.6586
31340,62111107,"1-4",2,"37021",35.585514,-82.555682
31341,62131002,"1-4",2,"37021",35.534201,-82.433003
31348,99999004,"1-4",2,"37021",35.557601,-82.471442
31354,23611505,"5-24",16,"37021",35.552243,-82.475298
31356,81311008,"1-4",1,"37021",35.599969,-82.397153
31362,99999004,"1-4",2,"37021",35.584236,-82.561357
31368,99999004,"1-4",3,"37021",35.580647,-82.708486
31371,61111007,"5-24",17,"37021",35.52334,-82.531484
31373,72251117,"5-24",8,"37021",35.601325,-82.553662
31380,33281317,"5-24",19,"37021",35.47631,-82.583016
31384,61111007,"25-99",85,"37021",35.486913,-82.534646
31389,62411004,"1-4",2,"37021",35.5967,-82.5553
31394,71131003,"1-4",1,"37021",35.715023,-82.557594
31399,61111007,"25-99",92,"37021",35.485882,-82.540482
31479,22111804,"1-4",1,"37021",35.473051,-82.540124
31486,71151033,"1-4",2,"37021",35.52089,-82.348821
31497,62199934,"1-4",4,"37021",35.467889,-82.581718
32011,33271002,"5-24",24,"37021",35.544655,-82.715225
32016,53111002,"1-4",2,"37021",35.618814,-82.555725
32017,81211202,"1-4",3,"37021",35.578243,-82.584821
32029,54194009,"1-4",3,"37021",35.629361,-82.551901
32033,31212002,"5-24",5,"37021",35.5812,-82.6102
32044,42384031,"1-4",3,"37021",35.534837,-82.677138
32047,51511203,"5-24",5,"37021",35.597836,-82.552846
32057,61111007,"25-99",43,"37021",35.632515,-82.5854
32060,54161830,"1-4",3,"37021",35.48648,-82.524665
32073,81311008,"1-4",1,"37021",35.504425,-82.518089
32080,33911203,"5-24",15,"37021",35.446749,-82.53316
32083,44821007,"5-24",5,"37021",35.582391,-82.52604
32093,99999004,"5-24",8,"37021",35.534201,-82.433003
32096,54131001,"1-4",4,"37021",35.603108,-82.552628
32109,54161203,"1-4",3,"37021",35.460732,-82.517183
32110,72251117,"5-24",9,"37021",35.595783,-82.552213
32112,62111107,"1-4",2,"37021",35.561163,-82.543389
32119,62111107,"1-4",3,"37021",35.524883,-82.601311
32123,72251512,"5-24",13,"37021",35.485107,-82.556221
32127,56131102,"5-24",7,"37021",35.496858,-82.528562
32133,45211101,"100-499",146,"37021",35.580696,-82.525543
32135,54161214,"1-4",4,"37021",35.533672,-82.463051
32136,71111007,"5-24",17,"37021",35.595837,-82.554276
32143,23821002,"1-4",4,"37021",35.451741,-82.530433
32144,72251115,"5-24",14,"37021",35.604267,-82.623433
32148,72251115,"25-99",66,"37021",35.596865,-82.552001
32150,54161207,"1-4",4,"37021",35.529636,-82.309782
32151,54189006,"1-4",1,"37021",35.556514,-82.665366
32153,62331206,"1-4",2,"37021",35.691329,-82.651831
32157,44613004,"5-24",5,"37021",35.594612,-82.555303
32158,44131017,"5-24",6,"37021",35.545316,-82.661846
32160,72251117,"25-99",30,"37021",35.584712,-82.527836
32164,81291028,"5-24",11,"37021",35.458601,-82.513643
32169,72251117,"5-24",6,"37021",35.619253,-82.3197
32173,72251117,"25-99",64,"37021",35.558,-82.640573
32174,44131011,"5-24",7,"37021",35.545639,-82.667989
32175,81292106,"1-4",1,"37021",35.600813,-82.561038
32189,72251117,"25-99",28,"37021",35.594728,-82.554967
32195,51112005,"1-4",4,"37021",35.484232,-82.521037
32277,72121403,"25-99",93,"37021",35.633376,-82.372838
32292,72121403,"1-4",1,"37021",35.636269,-82.3598
32405,99999004,"1-4",2,"37021",35.595005,-82.553253
32409,62111107,"5-24",5,"37021",35.490111,-82.552545
32418,33232312,"5-24",5,"37021",35.465336,-82.515055
32420,81211101,"1-4",2,"37021",35.596038,-82.55458
32422,71399020,"1-4",4,"37021",35.582461,-82.471971
32431,72251117,"5-24",9,"37021",35.580792,-82.481341
32437,44831020,"1-4",3,"37021",35.582391,-82.52604
32446,23891048,"1-4",1,"37021",35.4633,-82.5379
32448,54111002,"1-4",3,"37021",35.596598,-82.550263
32452,52393002,"1-4",1,"37021",35.590369,-82.557103
32461,72251117,"5-24",10,"37021",35.639732,-82.596458
32462,62111107,"1-4",3,"37021",35.480846,-82.549675
32466,54192204,"1-4",1,"37021",35.626671,-82.552711
32474,62441003,"5-24",24,"37021",35.498936,-82.525328
32481,54121101,"1-4",2,"37021",35.600177,-82.599803
32482,32311156,"5-24",19,"37021",35.469596,-82.524604
32490,62121003,"5-24",10,"37021",35.5717,-82.550143
32498,42321003,"5-24",8,"37021",35.562465,-82.526259
32499,23622005,"1-4",3,"37021",35.456872,-82.528371
