"work_id","Primary_NAICS_Code","size","employees","FIPS","LAT","LON"
13471,11331003,"5-24",5,"37007",34.831743,-80.156249
14721,45311001,"1-4",2,"37007",34.966755,-80.077511
15110,54111002,"1-4",3,"37007",34.956843,-80.114094
15865,23832003,"1-4",2,"37007",35.061828,-80.200592
15880,62431007,"5-24",5,"37007",34.966438,-80.077583
212635,62132003,"1-4",2,"37007",34.969277,-80.076064
212643,11421004,"1-4",1,"37007",34.9961,-80.2722
212693,81112102,"1-4",4,"37007",35.10757,-80.240164
218807,52211002,"1-4",4,"37007",34.965242,-80.059266
218820,72119101,"1-4",2,"37007",34.960449,-80.062645
218827,42361063,"1-4",2,"37007",34.92451,-80.075438
218833,81311008,"1-4",2,"37007",34.97331,-80.082613
218837,11199803,"1-4",4,"37007",35.143876,-80.142171
218854,23731004,"1-4",4,"37007",34.886572,-80.198232
218860,48811907,"1-4",1,"37007",35.020569,-80.08036
218875,62221001,"1-4",1,"37007",34.96408,-80.078136
219437,44719005,"1-4",1,"37007",34.96546,-80.076177
219447,92216003,"5-24",24,"37007",34.965749,-80.075487
219460,92112006,"1-4",4,"37007",34.958451,-80.077508
219484,62441003,"25-99",26,"37007",34.998134,-80.212776
219485,92112008,"25-99",75,"37007",35.0505,-80.2116
219501,53111002,"1-4",2,"37007",35.006044,-80.207756
219813,44131011,"5-24",6,"37007",34.968602,-80.075026
219826,81211202,"1-4",1,"37007",34.964681,-80.078652
219837,81311008,"1-4",3,"37007",34.974472,-80.083458
219847,81311008,"1-4",1,"37007",34.960749,-80.056179
219860,81232002,"1-4",4,"37007",34.969374,-80.068192
219872,81311008,"5-24",6,"37007",34.964949,-80.076422
219884,44512001,"1-4",1,"37007",34.968994,-80.065459
220227,33271002,"5-24",22,"37007",35.0505,-80.2116
220236,31181102,"1-4",3,"37007",34.980514,-80.10361
220237,62149301,"5-24",15,"37007",34.967854,-80.079059
220248,72251117,"5-24",13,"37007",34.96586,-80.060392
220269,61111007,"25-99",28,"37007",34.994301,-80.230537
220281,61111007,"5-24",10,"37007",34.879182,-80.006664
220292,61111007,"25-99",39,"37007",35.105114,-80.107183
220295,45211201,"1-4",1,"37007",35.1012,-80.1083
220413,44419031,"1-4",1,"37007",34.843686,-79.947546
220916,92112007,"5-24",21,"37007",34.966947,-80.075655
220927,53111002,"1-4",2,"37007",34.976655,-80.100412
220951,81211202,"1-4",3,"37007",34.967175,-80.078325
220986,81311008,"1-4",1,"37007",34.9961,-80.2722
220999,81311008,"1-4",3,"37007",34.9961,-80.2722
221513,81311008,"1-4",4,"37007",34.996811,-80.258508
221581,44531004,"5-24",7,"37007",34.968133,-80.072104
221595,44819001,"1-4",1,"37007",34.96659,-80.077862
221606,62191002,"5-24",11,"37007",34.964866,-80.074695
222373,81311008,"1-4",3,"37007",35.0505,-80.2116
222377,11199803,"1-4",4,"37007",34.937477,-80.219508
223127,81311008,"1-4",1,"37007",34.976763,-80.085275
223141,81311008,"1-4",1,"37007",35.034197,-80.18301
223144,23731004,"5-24",14,"37007",35.006759,-79.964805
223154,23611505,"1-4",2,"37007",34.9742,-80.0827
223178,62441003,"5-24",21,"37007",34.951324,-80.064983
223201,31331016,"1-4",4,"37007",34.995963,-80.208656
223709,92112007,"1-4",1,"37007",34.9742,-80.0827
224036,53121003,"1-4",4,"37007",34.964833,-80.075089
224058,54119106,"5-24",7,"37007",34.964475,-80.07488
224081,44421004,"1-4",3,"37007",34.965205,-80.05833
224085,81331907,"1-4",1,"37007",35.07016,-80.244055
224195,61121002,"25-99",44,"37007",34.98951,-80.176941
224363,52211001,"5-24",12,"37007",34.950925,-80.063468
224368,53113001,"1-4",1,"37007",34.964615,-80.05146
