"work_id","Primary_NAICS_Code","size","employees","FIPS","LAT","LON"
311751,45431017,"5-24",7,"37015",36.198861,-76.768674
311759,44511003,"1-4",1,"37015",36.123559,-77.177174
311860,23821007,"1-4",2,"37015",36.090167,-77.099866
311944,81391002,"5-24",17,"37015",35.988413,-76.930201
311945,52211001,"500-4,999",875,"37015",36.0937,-77.1899
312058,48423013,"1-4",1,"37015",36.0028,-76.9522
312120,44512001,"1-4",4,"37015",36.07903,-76.780583
312214,11531004,"1-4",3,"37015",36.033604,-76.953169
312565,45431017,"5-24",6,"37015",35.992721,-76.916931
312584,56149904,"1-4",1,"37015",35.998269,-76.947264
312623,44512001,"5-24",5,"37015",36.003405,-76.960687
313088,56173011,"1-4",4,"37015",36.004291,-76.728755
313200,92216003,"5-24",24,"37015",36.0937,-77.1899
313757,81331104,"1-4",1,"37015",36.2219,-77.1061
313991,42469020,"1-4",4,"37015",36.2011,-77.2439
314001,92216003,"5-24",11,"37015",36.1894,-76.8286
314041,45431017,"5-24",6,"37015",36.0028,-76.9522
315074,23731001,"1-4",1,"37015",36.0028,-76.9522
315379,81311008,"1-4",2,"37015",36.226567,-77.113185
315569,52211001,"5-24",5,"37015",35.998895,-76.946232
315579,62161001,"5-24",13,"37015",36.021299,-76.955651
315902,92112006,"5-24",5,"37015",35.997979,-76.945589
316129,62161001,"25-99",29,"37015",35.998077,-76.947851
316143,23821007,"1-4",2,"37015",36.0028,-76.9522
316387,31161302,"25-99",99,"37015",36.0937,-77.1899
316476,45431017,"5-24",6,"37015",35.988773,-76.931026
316505,56199001,"1-4",2,"37015",35.997254,-76.948303
316593,92212003,"1-4",4,"37015",36.0937,-77.1899
316953,48423013,"1-4",1,"37015",36.0028,-76.9522
317186,62134007,"1-4",1,"37015",35.990292,-76.930132
317211,62134007,"1-4",1,"37015",35.990292,-76.930132
317262,61111007,"25-99",31,"37015",36.111621,-76.944223
317689,45299013,"5-24",5,"37015",36.0605,-76.7611
317905,52421001,"1-4",2,"37015",35.998113,-76.946507
317973,62111107,"1-4",4,"37015",36.0028,-76.9522
318028,99999004,"1-4",3,"37015",35.988603,-76.928801
318103,81311008,"1-4",1,"37015",36.0028,-76.9522
318116,23611505,"5-24",12,"37015",36.041558,-76.948512
318274,11199803,"5-24",12,"37015",35.956938,-76.870894
318307,23891046,"1-4",2,"37015",36.109804,-76.947609
319082,62134007,"1-4",1,"37015",36.0028,-76.9522
319090,44611009,"1-4",3,"37015",35.988413,-76.930201
319664,81311008,"1-4",4,"37015",36.0937,-77.1899
319709,61111007,"5-24",16,"37015",36.034134,-77.013389
319838,23822002,"1-4",2,"37015",36.038672,-76.770497
320747,44523003,"1-4",4,"37015",36.116112,-77.184103
320785,71391002,"5-24",14,"37015",35.999113,-76.947444
321592,81311008,"1-4",4,"37015",36.0937,-77.1899
321598,81311008,"5-24",24,"37015",36.0937,-77.1899
321653,54194009,"1-4",3,"37015",36.215338,-76.909388
322050,61111007,"25-99",50,"37015",36.200925,-76.77147
322473,49111001,"1-4",4,"37015",36.180239,-77.224479
322496,62161001,"1-4",3,"37015",36.160804,-77.216184
322502,11511101,"5-24",24,"37015",36.0937,-77.1899
322748,92112007,"5-24",11,"37015",35.997164,-76.94651
322887,81311008,"1-4",2,"37015",36.0605,-76.7611
323056,62191002,"5-24",19,"37015",36.083117,-76.951881
323363,61111005,"5-24",22,"37015",35.976556,-76.945411
323380,92119006,"5-24",10,"37015",35.998438,-76.946991
324127,62111107,"1-4",1,"37015",35.988413,-76.930201
324152,62221001,"5-24",12,"37015",36.002172,-76.96371
324337,99999004,"1-4",3,"37015",35.997974,-76.946988
325306,62139923,"1-4",1,"37015",35.988413,-76.930201
325337,62111107,"1-4",3,"37015",35.988413,-76.930201
326523,23822020,"1-4",1,"37015",36.201234,-76.824414
326660,72251117,"1-4",4,"37015",35.997722,-76.948694
326742,23835003,"1-4",2,"37015",35.994032,-76.91981
327115,62111107,"1-4",2,"37015",35.988603,-76.928801
327130,81111104,"1-4",3,"37015",36.103785,-76.905021
327358,61111007,"100-499",174,"37015",36.050863,-76.9705
327765,45331041,"1-4",3,"37015",35.998148,-76.947589
327848,11199803,"1-4",3,"37015",36.1894,-76.8286
328203,92112006,"1-4",1,"37015",36.2219,-77.1061
328217,49111001,"1-4",1,"37015",36.22905,-77.114984
328919,62441003,"1-4",3,"37015",36.2219,-77.1061
329483,54149001,"5-24",12,"37015",35.978593,-76.953878
329631,54199001,"1-4",1,"37015",36.200805,-76.769734
329839,81211202,"1-4",1,"37015",36.0028,-76.9522
330073,45299013,"5-24",5,"37015",36.198861,-76.768674
330076,99999004,"5-24",6,"37015",36.202386,-77.030889
330434,45299013,"1-4",3,"37015",35.988773,-76.931026
331475,23821007,"5-24",9,"37015",36.201343,-76.768693
331491,42446002,"5-24",7,"37015",36.201435,-76.752391
331505,81311008,"1-4",4,"37015",36.1894,-76.8286
331509,62211001,"5-24",11,"37015",35.988603,-76.928801
331571,54111002,"1-4",2,"37015",35.997384,-76.944905
331586,54111002,"5-24",7,"37015",36.0028,-76.9522
331790,44112005,"1-4",1,"37015",36.2219,-77.1061
331984,81331908,"1-4",4,"37015",36.102801,-76.876939
332401,62149202,"5-24",8,"37015",35.988997,-76.925825
332471,11331003,"5-24",24,"37015",36.043722,-76.789497
332484,52211002,"5-24",24,"37015",36.0937,-77.1899
332722,45331041,"1-4",2,"37015",36.099226,-77.113325
333222,99999004,"1-4",1,"37015",35.988997,-76.925825
333460,45322013,"5-24",24,"37015",36.2011,-77.2439
333726,53121003,"1-4",2,"37015",35.994457,-76.942419
333738,92112006,"1-4",1,"37015",36.1717,-77.211
333748,92112006,"1-4",4,"37015",36.2011,-77.2439
334023,44511003,"5-24",9,"37015",36.066277,-76.867841
334628,72111002,"1-4",2,"37015",35.992128,-76.91727
334642,92112008,"1-4",4,"37015",36.018585,-76.889768
334663,53223009,"1-4",3,"37015",35.993145,-76.943489
334670,11531004,"5-24",10,"37015",36.1894,-76.8286
335223,52213003,"5-24",23,"37015",35.997016,-76.96615
335333,72251117,"5-24",24,"37015",36.0937,-77.1899
335350,62441003,"5-24",24,"37015",36.122797,-77.176775
335413,81311008,"1-4",2,"37015",36.1894,-76.8286
335869,72251117,"5-24",5,"37015",36.038615,-76.738153
335994,44112005,"1-4",2,"37015",36.036358,-76.778493
336024,48423013,"1-4",1,"37015",35.922858,-76.910239
336172,81311016,"1-4",1,"37015",36.016237,-76.902815
336241,44523003,"1-4",4,"37015",35.956938,-76.870894
336249,62431009,"5-24",10,"37015",35.999757,-76.95325
336311,62111107,"1-4",3,"37015",36.111808,-77.029112
337143,53111002,"1-4",1,"37015",35.999757,-76.95325
338057,81311008,"1-4",1,"37015",36.000321,-76.948448
338136,81211101,"1-4",2,"37015",35.95246,-76.971049
338147,44512001,"5-24",8,"37015",35.95246,-76.971049
338863,44512001,"5-24",24,"37015",36.122029,-77.174003
338916,92119002,"1-4",3,"37015",35.997164,-76.94651
339214,11199803,"5-24",24,"37015",36.0937,-77.1899
339396,52232003,"1-4",2,"37015",35.922414,-76.910928
339547,61111007,"25-99",41,"37015",36.209908,-77.10024
339548,42385038,"1-4",1,"37015",36.004228,-76.9487
339643,72251117,"5-24",8,"37015",36.119179,-76.965885
339833,71211001,"1-4",2,"37015",35.998024,-76.945754
339848,44413005,"1-4",2,"37015",36.113186,-76.946688
340172,81311008,"1-4",1,"37015",35.998115,-76.953505
340200,81221002,"5-24",7,"37015",35.996443,-76.957137
340362,45399819,"1-4",3,"37015",36.034492,-76.959489
340846,81391002,"1-4",3,"37015",35.989574,-76.936596
340856,45311001,"1-4",1,"37015",35.999423,-76.948421
340868,52213003,"1-4",4,"37015",35.996839,-76.949235
340882,42472005,"1-4",1,"37015",35.989451,-76.934786
340893,45299013,"1-4",4,"37015",36.00816,-76.955833
340906,81211202,"1-4",1,"37015",35.991021,-76.952898
340982,48423015,"1-4",3,"37015",36.087239,-77.107637
341189,92112007,"5-24",5,"37015",35.996167,-76.946239
341205,62191002,"5-24",19,"37015",35.995635,-76.952587
341500,81311008,"1-4",3,"37015",35.993823,-76.944186
342319,62211002,"25-99",78,"37015",35.988603,-76.928801
342377,61111007,"5-24",22,"37015",36.034134,-77.013389
342750,44511003,"5-24",6,"37015",35.979016,-76.946984
342878,81311008,"1-4",4,"37015",36.054454,-76.789611
343004,92112007,"1-4",3,"37015",35.999113,-76.947444
343029,11199803,"1-4",4,"37015",36.0028,-76.9522
343072,62331205,"1-4",1,"37015",36.2219,-77.1061
343126,92216003,"1-4",1,"37015",36.002669,-76.949417
343596,52232010,"1-4",1,"37015",36.2269,-76.9291
343670,81311008,"5-24",5,"37015",36.09793,-77.112305
343678,81311008,"1-4",3,"37015",35.967531,-77.070441
343688,23899096,"1-4",4,"37015",36.001564,-76.959218
343714,42451002,"1-4",2,"37015",36.137867,-76.86918
343721,45299006,"1-4",2,"37015",36.137005,-76.86522
343730,42491015,"1-4",4,"37015",36.099361,-76.835094
343736,81311008,"1-4",3,"37015",36.1894,-76.8286
343967,92112008,"1-4",1,"37015",36.132189,-77.178023
344194,52213003,"1-4",4,"37015",35.996839,-76.949235
344200,81211202,"1-4",1,"37015",36.109839,-76.938909
344227,81221002,"1-4",2,"37015",36.0028,-76.9522
344232,62441003,"1-4",3,"37015",35.989547,-76.922929
344242,52421001,"1-4",3,"37015",36.0028,-76.9522
344246,62441006,"1-4",3,"37015",35.996192,-76.949901
344573,11199803,"5-24",17,"37015",36.067084,-76.827135
344902,52232010,"1-4",3,"37015",35.997074,-76.949989
344997,62431009,"25-99",43,"37015",35.986777,-76.929012
345010,62431009,"25-99",74,"37015",35.990292,-76.930132
345039,61111007,"25-99",88,"37015",36.011535,-76.77031
345162,11199803,"1-4",3,"37015",36.0028,-76.9522
345455,62431009,"5-24",14,"37015",35.988603,-76.928801
345460,72251117,"1-4",1,"37015",35.994736,-76.943796
345473,11199803,"5-24",6,"37015",36.085703,-76.890417
345485,81311009,"1-4",4,"37015",36.045405,-76.941838
345499,44512001,"5-24",6,"37015",35.993145,-76.943489
345513,62161001,"1-4",1,"37015",36.006506,-76.953231
345589,81111104,"1-4",1,"37015",36.0028,-76.9522
345712,52232010,"5-24",6,"37015",36.0605,-76.7611
346190,81311008,"1-4",2,"37015",35.953319,-76.845284
346203,44512001,"5-24",5,"37015",35.99058,-76.923631
346211,81311008,"1-4",4,"37015",35.933101,-76.803195
346298,81311008,"1-4",4,"37015",36.111621,-76.944223
346345,61111007,"25-99",54,"37015",35.989547,-76.922929
346803,81311008,"1-4",2,"37015",35.95246,-76.971049
346819,44719010,"1-4",1,"37015",36.2219,-77.1061
347299,62111107,"1-4",2,"37015",35.975504,-76.908116
347481,11199803,"1-4",4,"37015",36.003123,-76.950692
347685,92112006,"1-4",1,"37015",36.236655,-77.105152
347761,51821013,"25-99",56,"37015",36.0028,-76.9522
347774,23814006,"1-4",3,"37015",35.983318,-76.920273
347813,72251117,"5-24",5,"37015",35.95246,-76.971049
347988,44422005,"5-24",13,"37015",36.018135,-76.955856
347991,81142013,"1-4",2,"37015",36.081768,-76.889444
348044,81311008,"1-4",2,"37015",36.2219,-77.1061
348046,92112008,"5-24",7,"37015",36.0028,-76.9522
348071,31161501,"5-24",11,"37015",36.2219,-77.1061
348299,11511203,"1-4",2,"37015",36.099802,-76.907205
348489,62111107,"1-4",3,"37015",36.201907,-76.766183
348846,45299012,"1-4",1,"37015",36.00489,-77.11917
348856,62441003,"5-24",6,"37015",36.0028,-76.9522
348863,81112102,"1-4",2,"37015",35.95246,-76.971049
349150,11199803,"5-24",8,"37015",35.998148,-76.947589
349157,62111107,"1-4",1,"37015",35.988413,-76.930201
349735,72251117,"5-24",5,"37015",36.092293,-76.881091
351298,81211202,"1-4",1,"37015",35.996351,-76.948224
351597,44131011,"1-4",3,"37015",36.002113,-76.961253
351608,81341004,"1-4",4,"37015",36.0028,-76.9522
351613,62161001,"5-24",15,"37015",35.996457,-76.949303
351624,52421001,"1-4",2,"37015",36.0028,-76.9522
351630,52429103,"1-4",4,"37015",35.994457,-76.942419
351732,62139932,"1-4",1,"37015",35.988413,-76.930201
351761,62132003,"1-4",2,"37015",35.997644,-76.947516
351790,54161830,"1-4",1,"37015",36.0028,-76.9522
351882,11199803,"5-24",7,"37015",36.192849,-77.028883
352803,99999004,"1-4",1,"37015",35.967531,-77.070441
353160,62149301,"1-4",1,"37015",36.178631,-77.221982
353811,81221002,"1-4",1,"37015",36.220324,-77.109224
353845,81311008,"1-4",3,"37015",36.11693,-77.022758
354252,11199803,"1-4",3,"37015",36.138505,-77.08671
354868,92216003,"5-24",6,"37015",36.1717,-77.211
354874,92216003,"1-4",4,"37015",36.0937,-77.1899
355905,99999004,"1-4",2,"37015",36.0028,-76.9522
356114,54161207,"1-4",1,"37015",36.0028,-76.9522
356279,62111107,"1-4",2,"37015",35.989147,-76.93008
356561,81311008,"1-4",1,"37015",36.189342,-77.067642
356883,11511101,"25-99",41,"37015",36.0605,-76.7611
356911,56111022,"5-24",5,"37015",36.00898,-76.952851
357232,81211202,"1-4",1,"37015",35.997898,-76.947018
357305,44221017,"1-4",4,"37015",35.995082,-76.942059
357746,44512001,"5-24",5,"37015",36.1894,-76.8286
357932,11199803,"5-24",5,"37015",36.004843,-76.963741
358080,32532009,"1-4",4,"37015",36.18049,-76.86542
358117,51114001,"5-24",9,"37015",35.999113,-76.947444
358141,56171009,"1-4",2,"37015",36.119807,-76.742511
358234,11234001,"100-499",163,"37015",36.143826,-77.210496
358460,81311008,"1-4",2,"37015",36.062185,-77.035894
358467,81311008,"5-24",5,"37015",36.087831,-77.08632
358484,81111104,"1-4",1,"37015",36.00343,-76.949554
358522,81311008,"1-4",1,"37015",36.0028,-76.9522
358532,81311008,"1-4",3,"37015",35.918294,-76.866977
358537,92112006,"1-4",1,"37015",36.0028,-76.9522
358544,62111107,"5-24",12,"37015",35.988603,-76.928801
358549,72251117,"5-24",5,"37015",35.997005,-76.948414
358636,45299013,"1-4",3,"37015",36.2269,-76.9291
358887,53121003,"1-4",1,"37015",35.989561,-76.953931
358962,62199921,"5-24",5,"37015",36.001039,-76.961322
359334,33999936,"5-24",24,"37015",36.12673,-77.196804
360530,81311008,"1-4",1,"37015",36.2219,-77.1061
360855,81111104,"1-4",4,"37015",36.0937,-77.1899
360876,61111007,"1-4",4,"37015",36.155895,-77.214747
361683,81331908,"1-4",3,"37015",36.0605,-76.7611
361962,62441003,"5-24",7,"37015",35.963714,-76.952643
362108,42491007,"1-4",4,"37015",36.2011,-77.2439
362134,42393017,"5-24",11,"37015",36.114302,-77.064423
362201,54199025,"1-4",2,"37015",36.007832,-76.955902
362794,44111001,"5-24",19,"37015",35.99617,-76.954279
362805,42459011,"1-4",2,"37015",36.0028,-76.9522
363656,81211202,"1-4",1,"37015",35.997818,-76.947304
363733,62139920,"1-4",1,"37015",36.202254,-76.773027
363870,53131106,"1-4",3,"37015",35.984364,-76.956824
363884,92214004,"5-24",16,"37015",35.975888,-76.9436
363992,62161001,"5-24",12,"37015",36.0028,-76.9522
364004,81311008,"1-4",2,"37015",36.040598,-76.740955
364367,54111002,"1-4",3,"37015",35.981855,-76.959706
364615,92216003,"5-24",24,"37015",36.2011,-77.2439
364698,51821013,"1-4",3,"37015",35.981873,-76.956349
365082,92211002,"5-24",5,"37015",35.997164,-76.94651
365992,42332036,"1-4",4,"37015",36.0937,-77.1899
367168,52412609,"1-4",1,"37015",36.1894,-76.8286
367173,71391002,"1-4",2,"37015",36.0028,-76.9522
367174,48841006,"1-4",1,"37015",36.222107,-76.854443
367198,92112006,"1-4",1,"37015",36.201262,-76.768225
367231,81391005,"1-4",2,"37015",35.997688,-76.94705
367242,81119208,"1-4",4,"37015",36.2011,-77.2439
367313,52211001,"1-4",1,"37015",36.2219,-77.1061
367599,92112006,"1-4",4,"37015",36.0937,-77.1899
367631,42331046,"1-4",1,"37015",36.0028,-76.9522
367645,99999004,"1-4",4,"37015",36.098561,-76.894521
368085,81311008,"1-4",2,"37015",36.042073,-77.158307
368165,62111107,"5-24",7,"37015",36.201359,-76.76914
368598,71212001,"5-24",10,"37015",36.031946,-77.017633
368610,52211001,"1-4",4,"37015",35.99058,-76.923631
368845,11331003,"5-24",20,"37015",36.112992,-76.945537
369356,81311008,"1-4",2,"37015",35.989375,-76.921349
369422,81311008,"5-24",8,"37015",35.995914,-76.94662
369613,42314003,"1-4",4,"37015",36.0937,-77.1899
369654,81111104,"1-4",2,"37015",36.004478,-76.961619
369661,62149301,"25-99",74,"37015",35.988603,-76.928801
369964,72251117,"5-24",14,"37015",36.00851,-76.954332
370034,54121903,"1-4",4,"37015",36.131195,-76.90819
370435,56299105,"1-4",1,"37015",36.219662,-76.770918
370524,54186009,"1-4",3,"37015",36.00816,-76.955833
370552,54186007,"5-24",10,"37015",35.988773,-76.931026
370739,62133003,"1-4",1,"37015",35.998676,-76.953734
370995,44122801,"1-4",1,"37015",36.001273,-76.961881
371004,44512001,"1-4",4,"37015",36.01764,-76.955512
371151,56172001,"1-4",1,"37015",35.985869,-76.92833
371459,81394003,"1-4",3,"37015",36.042087,-76.966049
371569,81311008,"1-4",1,"37015",36.1894,-76.8286
371634,81311008,"1-4",2,"37015",35.99529,-76.945387
371696,62111107,"5-24",9,"37015",35.988603,-76.928801
371797,81211202,"1-4",1,"37015",36.2007,-76.763844
372201,81311008,"5-24",6,"37015",35.998438,-76.946991
373293,54111002,"1-4",2,"37015",36.087051,-76.733321
373372,81311008,"1-4",1,"37015",36.138818,-76.792719
373381,42459012,"1-4",1,"37015",36.1894,-76.8286
373449,54111002,"1-4",3,"37015",35.998077,-76.947851
373606,92112007,"1-4",3,"37015",35.997164,-76.94651
373635,52421001,"1-4",2,"37015",35.998082,-76.945797
373722,81311008,"1-4",1,"37015",36.228724,-76.815201
374358,81112102,"1-4",1,"37015",36.11725,-76.954151
374364,44131011,"1-4",4,"37015",36.009022,-76.955316
374374,72251117,"25-99",30,"37015",35.989181,-76.931605
374380,42491007,"5-24",6,"37015",35.996712,-76.948538
374417,81221002,"1-4",3,"37015",36.0028,-76.9522
374427,44511003,"25-99",28,"37015",36.007832,-76.955902
374435,11331003,"5-24",10,"37015",35.989671,-76.9284
374451,54121301,"1-4",2,"37015",36.10918,-76.940039
375230,81211202,"1-4",4,"37015",36.2011,-77.2439
375702,81111104,"5-24",6,"37015",36.002113,-76.961253
375712,62111107,"1-4",3,"37015",35.988603,-76.928801
375725,62149302,"5-24",8,"37015",35.988603,-76.928801
375739,62149302,"5-24",6,"37015",35.988603,-76.928801
375754,62149302,"5-24",5,"37015",35.988603,-76.928801
375889,11199807,"1-4",3,"37015",36.219662,-76.770918
376283,62149302,"5-24",9,"37015",35.988603,-76.928801
376296,62149302,"5-24",8,"37015",35.988603,-76.928801
377023,56199001,"1-4",2,"37015",36.062012,-77.065691
377036,62221001,"25-99",39,"37015",35.983137,-76.929575
377048,11199807,"1-4",3,"37015",36.14092,-76.907008
377581,52211001,"5-24",5,"37015",36.038615,-76.738153
377647,52211001,"5-24",9,"37015",36.01764,-76.955512
377811,52211001,"5-24",5,"37015",35.997254,-76.948303
377838,52211001,"1-4",1,"37015",36.2269,-76.9291
378203,52211001,"1-4",4,"37015",35.993145,-76.943489
378339,56173022,"1-4",1,"37015",36.208843,-76.891893
378387,52211001,"1-4",2,"37015",36.003405,-76.960687
378404,81311008,"25-99",49,"37015",36.099592,-77.006467
378419,72251117,"5-24",5,"37015",35.981873,-76.956349
379071,62431002,"1-4",3,"37015",35.998438,-76.946991
379715,92112007,"1-4",3,"37015",36.0028,-76.9522
379731,92112007,"1-4",1,"37015",35.976556,-76.945411
379744,92112007,"1-4",2,"37015",35.997164,-76.94651
379859,92112007,"1-4",1,"37015",36.0028,-76.9522
379876,92112007,"5-24",5,"37015",35.997164,-76.94651
379889,92112007,"1-4",1,"37015",36.006744,-76.95443
379915,92112007,"100-499",135,"37015",35.997164,-76.94651
379929,92112007,"1-4",3,"37015",35.997164,-76.94651
379942,92112007,"1-4",1,"37015",35.997164,-76.94651
380057,92112007,"5-24",14,"37015",35.989147,-76.93008
380062,11199803,"1-4",4,"37015",36.0028,-76.9522
380072,92112007,"1-4",3,"37015",35.997164,-76.94651
380085,92112007,"1-4",3,"37015",35.997164,-76.94651
380098,92112007,"1-4",3,"37015",35.997164,-76.94651
380111,92112007,"1-4",3,"37015",35.997164,-76.94651
380125,92112007,"25-99",28,"37015",35.997164,-76.94651
380140,92313002,"25-99",33,"37015",35.98667,-76.92625
380154,92112007,"1-4",2,"37015",35.997164,-76.94651
380267,92112009,"5-24",5,"37015",35.997164,-76.94651
380278,92512003,"5-24",5,"37015",35.997164,-76.94651
380290,92412003,"5-24",5,"37015",36.0028,-76.9522
380302,71219004,"1-4",3,"37015",36.0028,-76.9522
380347,42451002,"1-4",2,"37015",36.0028,-76.9522
380693,81311008,"1-4",2,"37015",36.0028,-76.9522
380740,44512001,"1-4",4,"37015",36.009022,-76.955316
380888,44132001,"1-4",3,"37015",35.996331,-76.949584
381089,62331206,"5-24",15,"37015",36.001138,-76.952573
381457,72251505,"1-4",1,"37015",35.993145,-76.943489
382535,48841006,"1-4",4,"37015",36.0937,-77.1899
383988,48599905,"1-4",4,"37015",36.2011,-77.2439
384209,NA,"25-99",56,"37015",35.978593,-76.953878
384624,22121002,"5-24",5,"37015",36.1894,-76.8286
400603,62191002,"5-24",13,"37015",35.991945,-76.939578
